Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
City car,2ead94f4-bfb4-4a8a-97fb-03f8ad3b77ac,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Argento,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Grigio Argento,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,f107700a-4598-4920-959c-e11201ad06dc,Benzina,Manuale,KM0,Lancia,Y,5,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Blu di Blu,"Stoffa, Altro",,965,24 mese,1,Sì,,2020,Sì
City car,1177fc34-47dc-4499-90c2-f462ecc882da,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Grigio,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",grigio maestro,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,9a418369-5229-4763-8997-8b9f8d5f41f3,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,2b5ddc6b-4a8b-46b1-a3c3-b4ac01de75a1,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Nero,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Nero Cinema,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,7badb43b-6091-4a4c-b0c7-8aa18b7e33b2,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Grigio,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,0179eb13-47a2-4247-ab8b-adc65964b900,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Nero,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Nero Cinema,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,b211917a-514a-4522-a76b-4d77eddb3fe5,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,24 mese,1,Sì,,2020,Sì
City car,fde10714-970e-40ce-a504-66990b0d2085,Benzina,Manuale,KM0,Renault,Twingo,5,anteriore,3,4,3,Verde,5,Euro 6,100 g CO2/km (comb.),"4 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Verde Acqua,"Pelle parziale, Nero",,914,22 mese,1,Sì,Sì,2020,Sì
City car,bd70c476-93b0-40bf-ae46-014f67c2ea2a,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Giallo,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",ORO PURO,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,e8dd4122-895f-434e-8bec-eaadb9a67dc9,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Grigio,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Grigio pietra,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,4e506091-4fbf-4356-a3f7-60b69e2ca958,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Blu di Blu,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,604788b8-6f7f-4902-91e5-ad7f00b106b4,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Argento,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Grigio Argento,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,e532a355-3d44-4bce-8a0e-cca19dbfcac3,Benzina,Manuale,KM0,Lancia,Ypsilon,5,anteriore,4,4,4,Nero,5,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
6,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",Nero Vulcano,"Stoffa, Altro",,965,23 mese,1,Sì,,2020,Sì
City car,c51744df-eb73-4b44-b962-d9f8a5d3a2d3,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Nero,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Nero Cinema,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,c856535f-cf33-4488-87a5-f494417705ac,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Grigio,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",grigio maestro,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,2f02f67b-80e8-4191-be68-0ed3aa60b337,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Nero,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Nero Cinema,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,cb8922a7-2e7a-4be2-9ffb-1ac8b5f69a32,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Grigio,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Grigio Moda,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,3321528c-8ae8-41d2-964e-4420d6bbb445,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,40e7053e-98c4-4ba4-b669-52862b7ba1f4,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,a9ab5797-fa10-4fad-aa3e-9667bb161176,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,119 g CO2/km (comb.),"5,2 l/100 km (comb.)
6,5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",grigio colosseo,"Stoffa, Nero",Metallizzato,960,Sì,,Sì,,2020,
City car,d27f6a53-29c9-45a1-898c-2456e58b46b8,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,875,5,2,Grigio,6,Euro 6,116 g CO2/km (comb.),"5,1 l/100 km (comb.)
6,7 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,Grigio,,,,,,,2020,
City car,a7fd6244-51a2-4130-a6ae-206a9df23fc3,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,9cf8b911-31cb-4e60-af3f-63185af0737b,Benzina,Manuale,KM0,Fiat,500L,5,anteriore,4,5,4,Bianco,6,Euro 6,140 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,1300,23 mese,1,Sì,,2020,Sì
City car,7986b3c3-4775-44d4-b30e-51d5e124662e,Benzina,Automatico,KM0,Fiat,500,3,anteriore,1242,4,4,Verde,5,Euro 6,114 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Verde,,Base,1050,,,Sì,,2020,
City car,1760227c-7f16-461a-bc6d-46cc75931ea3,Benzina,Automatico,KM0,Fiat,500,3,anteriore,1242,4,4,Verde,5,Euro 6,114 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Verde,,Base,1050,,,Sì,,2020,
City car,97ee180a-6fa6-482c-a4ee-2f0caccc5253,Benzina,Manuale,KM0,Peugeot,108,5,anteriore,998,4,3,Bianco,5,Euro 6d-TEMP,95 g CO2/km (comb.),"4,1 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",,,12 mese,1,,,2019,
City car,68552c05-27b5-45c7-9d90-639eb6e492eb,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Blu/Azzurro,5,Euro 6,108 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu dipinto Blu,"Stoffa, Grigio",Metallizzato,960,22 mese,,Sì,,2019,
City car,29dc07c5-028f-46e5-9bec-996ab52b92b2,Benzina,Manuale,KM0,Opel,Karl,5,anteriore,999,4,3,Rosso,5,Euro 6d-TEMP,101 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",,939,24 mese,1,,,2019,
City car,a818f9ee-a1a5-4d27-85dd-c6e464c9d23e,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,2,4,2,Giallo,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Giallo Sole,"Stoffa, Grigio",,1090,23 mese,1,,,2020,Sì
City car,a31975fd-b62b-4a2e-9e3c-8011a2bb4b9a,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,4,4,4,Bianco,5,Euro 6,111 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,980,22 mese,1,Sì,,2020,Sì
City car,1a3a19ea-2e2b-431c-90ff-da906fa6af35,Benzina,Manuale,KM0,Fiat,New Panda,5,anteriore,4,4,4,Nero,5,Euro 6,111 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Nero Cinema,"Stoffa, Nero",,980,23 mese,1,Sì,,2020,Sì
City car,c97f2aef-a75a-42f7-9767-73b538f7f16e,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,2,4,2,Giallo,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Giallo Sole,"Stoffa, Grigio",,1090,23 mese,1,,,2020,Sì
City car,026d820b-60ef-42bb-8b5d-1a07f99ae308,Benzina,Manuale,KM0,Fiat,New Panda,5,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,111 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Blu Mediterraneo,"Stoffa, Nero",,980,23 mese,1,Sì,,2020,Sì
City car,9edf75c5-e90e-47b7-91a5-69df2d20f9b7,Benzina,Manuale,KM0,Fiat,Panda,5,anteriore,4,4,4,Bianco,5,Euro 6,111 g CO2/km (comb.),"4,3 l/100 km (comb.)
5,8 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Nero",,980,22 mese,1,Sì,,2020,Sì
City car,4234b97c-e793-486b-91e0-9efae82fdbef,Benzina,Automatico,KM0,Audi,A1,,anteriore,999,,,Grigio,,,,,Grigio Chronos Metallizzato Ne,Grigio,Metallizzato,,,,,,2019,
City car,b89f0875-7269-48f3-a0c7-236b56ef4233,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,2,4,2,Bianco,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Grigio",,1090,23 mese,1,,,2020,Sì
City car,bbcbfd2b-cf8f-4639-b469-cc3945d0f6aa,Benzina,Manuale,KM0,Fiat,New Panda,5,4x4,2,4,2,Bianco,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Grigio",,1090,24 mese,1,,,2020,Sì
City car,7419f6bc-c829-4404-99b6-bb850616d0c8,Benzina,Manuale,KM0,Fiat,New Panda,5,4x4,2,5,2,Bianco,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Grigio",,1090,24 mese,1,,,2020,Sì
City car,dd97dfa4-9288-4839-b5b5-dd3a062a7306,Benzina,Manuale,KM0,Fiat,Panda,5,4x4,2,4,2,Bianco,6,Euro 6,116 g CO2/km (comb.),"4,4 l/100 km (comb.)
6,7 l/100 km (urbano)
5,1 l/100 km (extraurbano)",Bianco Gelato,"Stoffa, Grigio",,1090,23 mese,1,,,2020,Sì
City car,48d350c1-a9fa-4254-ae5e-f01c96094759,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,115 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,Metallizzato,940,24 mese,,Sì,,2020,Sì
City car,c541eee3-95de-4aec-b50a-5f4ae2213d8d,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,115 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,Metallizzato,940,24 mese,,Sì,,2020,Sì
City car,9cc17285-e1f2-45f5-b446-9f235d8b7102,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,115 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Bianco,,Metallizzato,940,24 mese,,Sì,,2020,Sì
City car,de3e6f4f-c6d5-4150-932f-0a2ab264a148,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Nero,5,Euro 6d-TEMP,115 g CO2/km (comb.),"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,,Metallizzato,940,24 mese,,Sì,,2020,Sì
City car,5ec84e9d-e66c-404b-8344-7a359a44ffdc,Benzina,Manuale,KM0,Fiat,500,2,anteriore,1242,4,4,Bianco,5,Euro 6,,,Bianco,"Stoffa, Beige",Base,,24 mese,1,,Sì,2020,
City car,6e55f794-7e7b-449a-8511-e456146eb42c,Benzina,Manuale,KM0,Fiat,500,2,anteriore,1242,4,4,Blu/Azzurro,5,Euro 6d,,,Blu,"Stoffa, Grigio",Metallizzato,,24 mese,1,,,2020,
City car,5353e56d-66e5-486f-bef0-3498fbcc856b,Benzina,Manuale,KM0,Fiat,500,2,anteriore,1242,4,4,Rosso,5,Euro 6d,,,Rosso,"Stoffa, Grigio",Base,,24 mese,1,,,2020,
City car,1043a6a6-66c8-4fad-a557-ec2c3a3c7e03,Benzina,Automatico,KM0,Fiat,500,3,anteriore,1242,4,4,Nero,5,Euro 6,114 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,Pelle parziale,Metallizzato,975,24 mese,,Sì,,2020,
City car,f25a2d0b-876f-4510-8634-91aab65ec5f8,Benzina,Manuale,KM0,Renault,Clio,5,anteriore,898,5,3,Argento,5,Euro 6d,113 g CO2/km (comb.),"5 l/100 km (comb.)
6,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,1092,24 mese,1,Sì,,2020,
City car,fd60e373-d7a2-4e50-945f-51d2a08dcf52,Benzina,Manuale,KM0,Abarth,595,3,anteriore,1368,4,4,Grigio,5,Euro 6,151 g CO2/km (comb.),"6,6 l/100 km (comb.)
8,7 l/100 km (urbano)
5,4 l/100 km (extraurbano)",GRIGIO CAMPOVOLO,"Stoffa, Nero",Base,1120,24 mese,,,,2020,
City car,39bbcba3-5938-4368-a396-506ddae3ac58,Benzina,Manuale,KM0,Mercedes-Benz,A 220,5,anteriore,20,5,4,Nero,7,Euro 6d-TEMP,,,Nero,"Pelle parziale, Grigio",Metallizzato,,24 mese,,,Sì,2020,
City car,10649e27-70db-44b8-a84a-22e5e768fb05,Benzina,Manuale,KM0,Fiat,595 Abarth,3,anteriore,4,4,4,Grigio,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Grigio Campovolo con tetto Ner,"Pelle parziale, Nero",,1065,23 mese,1,,Sì,2020,Sì
City car,93d2d7bb-98b2-42cd-b545-cc150026479d,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Giallo Modena con Tetto nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,0f2d43af-4491-4d6b-bad0-8969345778c4,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Grigio,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Grigio Pista con tetto Nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,acbb2f60-bad8-44b1-ad64-ace3828d34be,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Bianco,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Bianco Gara con tetto Nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,7e0d2e9d-af7e-4cfd-854e-030e3ac6b9d0,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Blu Podio con tetto Nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,6eca6408-7d0e-4ae7-934d-0e58606905b0,Benzina,Manuale,KM0,Fiat,595 Abarth,3,anteriore,4,4,4,Grigio,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Grigio Pista con tetto Nero,"Pelle parziale, Nero",,1065,23 mese,1,,Sì,2020,Sì
City car,7b4e0432-2e9a-478f-9f9d-4e9caa71cc6d,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Giallo Modena con Tetto nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,3ac4ed8d-556b-49a0-bb9c-0b7804675b91,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Blu/Azzurro,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Blu Podio con tetto Nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,9c67a6a4-1367-42d4-ad9e-bcb1a364bb8c,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Bianco,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Bianco Gara con tetto Nero,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,cec9f45c-a927-4fe1-88ed-0dc3338e4824,Benzina,Manuale,KM0,Abarth,595,3,anteriore,4,4,4,Grigio,5,Euro 6,155 g CO2/km (comb.),"5,6 l/100 km (comb.)
8,8 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Grigio Campovolo con tetto Ner,"Pelle parziale, Nero",,1065,22 mese,1,,Sì,2020,Sì
City car,e1f836c8-7d58-41b9-a8b7-1e46e90a9a8a,Benzina,Automatico,KM0,Abarth,595,3,anteriore,1368,4,4,Nero,5,Euro 6d-TEMP,139 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1140,24 mese,,,,2020,
City car,c874e273-8e28-4f85-b044-9310c98c0fa4,Benzina,Automatico,KM0,Abarth,595,3,anteriore,1368,4,4,Grigio,5,Euro 6d-TEMP,139 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Base,1140,24 mese,,,,2020,
City car,77e2144f-be06-434e-b588-ddd3ae7ced33,Benzina,Manuale,KM0,Volkswagen,Polo,5,anteriore,999,5,3,Grigio,5,,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
City car,d47f2151-4106-442e-8bb3-efa625563460,Benzina,Manuale,KM0,Volkswagen,up!,5,anteriore,999,4,3,Blu/Azzurro,5,,100 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Altro",,,Sì,,,,2020,
City car,f2a714d3-14ab-49a2-a309-37c6150945b4,Benzina,Automatico,KM0,Volkswagen,Polo,5,anteriore,999,5,3,Grigio,7,,106 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
City car,adc937ca-377d-41b8-ab6d-be1b26f8f406,Benzina,Automatico,KM0,Fiat,500,,,1242,,,Bianco,5,Euro 6,,,Bianco,,Metallizzato,,24 mese,,,,2020,
City car,31d6b846-616f-4647-b66d-f66c71f103bc,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6d,108 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,960,24 mese,,Sì,,2020,
City car,8f76ad20-fb4f-4cb2-a0e5-422096dd0f2f,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6d,108 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,960,24 mese,,Sì,,2020,
City car,f471f770-74a9-4770-8e6e-96dc93a12382,Benzina,Manuale,KM0,Abarth,695,3,anteriore,1368,4,4,Grigio,5,Euro 6,155 g CO2/km (comb.),"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Base,1140,24 mese,,,,2020,
City car,2d2986d2-c30a-4bac-b803-7a8e63d18ad6,Benzina,Manuale,KM0,Peugeot,208,5,anteriore,1199,5,3,Grigio,6,Euro 6d-TEMP,97 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Altro, Nero",Metallizzato,,12 mese,1,,Sì,2020,
City car,a57ee2dc-e33a-4afb-bf5f-22f7bd84d95a,Benzina,Manuale,KM0,Peugeot,208,5,anteriore,1199,5,3,Grigio,6,Euro 6d-TEMP,97 g CO2/km (comb.),"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Altro, Nero",Metallizzato,,12 mese,,,,2020,
City car,7ae438a9-d3e3-4517-b0ee-2abbeaaeb99c,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,,Bianco,5,Euro 6,,"4,8 l/100 km (comb.)",Bianco,,,,23 mese,,,,2020,
City car,eac583b4-84fc-4362-8975-80f619ab0606,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,,Bianco,5,Euro 6,,"4,8 l/100 km (comb.)",Bianco,,,,23 mese,,,,2020,
City car,6646abf8-3f19-4a2c-901e-ad70ce751fa5,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,,Grigio,5,Euro 6,,"4,8 l/100 km (comb.)",Grigio,,,,23 mese,,,,2020,
City car,999af508-595a-446e-a318-a0708a3f8699,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,,Rosso,5,Euro 6,,"4,8 l/100 km (comb.)",Rosso,,,,23 mese,,,,2020,
City car,227f87b4-7123-4961-96ec-e76c05a6df4b,Benzina,Manuale,KM0,Fiat,500,3,anteriore,1242,4,,Rosso,5,Euro 6,,"4,8 l/100 km (comb.)",Rosso,,,,23 mese,,,,2020,
City car,db608b94-9133-433b-b052-a3abbd02d10a,Benzina,Manuale,KM0,Volkswagen,Polo,5,anteriore,999,5,3,Grigio,5,,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
City car,c13ba6b6-2e72-4d73-8bb8-6a86f0312c2d,Benzina,Automatico,KM0,smart,forTwo,3,posteriore,999,2,3,Argento,6,,110 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,4 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Argento,"Stoffa, Grigio",Metallizzato,935,24 mese,,,,2019,
City car,f9bcdcd8-a289-4416-85fc-732542ba1bcf,Benzina,Automatico,KM0,MINI,Cooper S,5,anteriore,1998,5,4,Argento,7,Euro 6,141 g CO2/km (comb.),"6,2 l/100 km (comb.)
8,3 l/100 km (urbano)
5 l/100 km (extraurbano)",Vari colori,"Pelle totale, Grigio",Metallizzato,1325,24 mese,,,,2020,
