Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unita,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Emissioni di CO2,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Per neopatentati,Veicolo per non fumatori,Anno,Tagliandi certificati
Station wagon,c94cd327-a388-4cd9-84ac-1a8d4ea7eab6,Diesel,Automatico,KM0,BMW,318,5,posteriore,1995,5,4,Grigio,8,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,1660,Sì,,,,2020,
Station wagon,df636ea0-5c35-4539-8672-20f6508d4424,Diesel,Automatico,KM0,BMW,318,5,posteriore,1995,5,4,Nero,8,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1660,Sì,,,,2020,
Station wagon,36927d11-bd44-4a8e-9e3c-882df7b24f04,Diesel,Automatico,KM0,BMW,318,5,posteriore,1995,5,4,Grigio,8,Euro 6,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,1660,Sì,,,,2020,
Station wagon,d0b6dd69-7681-4245-8e63-4cb08206bdd4,Diesel,Automatico,KM0,MINI,Cooper D Clubman,5,anteriore,1995,5,4,Grigio,8,Euro 6,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",GRIGIO,,,1545,,1,,,2020,
Station wagon,e41ee9f0-d0dc-4513-a5b7-bd0ca0f97b62,Diesel,Manuale,KM0,Fiat,Tipo,5,,1598,2,4,Bianco,6,Euro 6d-TEMP,121 g CO2/km (comb.),"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,"Stoffa, Nero",,1370,,1,,,2020,
Station wagon,67212717-4c10-4bb1-9796-a09b1d7d590e,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Nero,5,Euro 6d-TEMP,102 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,1352,48 mese,,,,2020,
Station wagon,2195fa3e-21f1-42d8-b136-f6f5b61a93d1,Diesel,,KM0,Skoda,Octavia,5,anteriore,1968,5,4,Grigio,7,Euro 6,97 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,,,,,,2020,
Station wagon,207f3b6b-52c9-43e8-9ab3-db2f3b74122d,Diesel,Automatico,KM0,Volvo,V90,5,anteriore,1969,5,4,Bianco,8,Euro 6,119 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,"Pelle totale, Nero",,,,,,,2020,
Station wagon,dcee0981-f610-47b4-84b8-a330ba89a053,Diesel,Automatico,KM0,Audi,A4,4,anteriore,1968,5,4,Bianco,7,,98 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Station wagon,4e4d5356-3453-46ec-ada6-868814ccf287,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1248,5,4,Argento,5,Euro 6,99 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Argento,"Stoffa, Nero",Metallizzato,,,,,,2019,
Station wagon,db1a742e-ff85-440f-836a-52e2d08b5d52,Diesel,Automatico,KM0,BMW,320,5,posteriore,1995,5,4,Nero,8,Euro 6,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,24 mese,1,,,2019,
Station wagon,9e90d1a0-7449-4a07-ac50-a6e49e01a743,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Bianco,7,Euro 6d-TEMP,100 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",BIANCO GHIACCIO,"Stoffa, Nero",Metallizzato,1610,,1,,,2020,
Station wagon,9fa1608e-9b15-4a5d-9978-a9e385f1c251,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,100 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",GRIGIO PIETRA,"Stoffa, Nero",Metallizzato,1610,,1,,,2020,
Station wagon,8664c681-ea04-4dbd-a12d-89af3c5f156a,Diesel,Semiautomatico,KM0,Audi,A6,5,4x4,2967,5,6,Blu/Azzurro,8,,150 g CO2/km (comb.),"5,8 l/100 km (comb.)
6,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,,Sì,,,,2020,
Station wagon,ed4aeaa6-fc02-44ca-9f0f-86b5aa7cba81,Diesel,Manuale,KM0,Peugeot,308,,anteriore,1499,,,Nero,,,,,NERO PERLA,"Stoffa, Nero",Metallizzato,,Sì,,,Sì,2020,
Station wagon,ce57b8ed-31a7-405a-b78c-69dee380e18e,Diesel,Manuale,KM0,Peugeot,308,,anteriore,1499,,,Nero,,,,,NERO PERLA,"Stoffa, Nero",Metallizzato,,Sì,,,Sì,2020,
Station wagon,0700d58a-87b4-41d7-a6e7-cb64a1a8bb3d,Diesel,Automatico,KM0,Jaguar,F-Pace,5,4x4,1999,5,4,Bianco,8,Euro 6d-TEMP,151 g CO2/km (comb.),"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1795,,1,,,2020,
Station wagon,e296fa1c-1540-46bc-8d9a-ce1828de48a0,Diesel,Automatico,KM0,Jaguar,F-Pace,5,4x4,1999,5,4,Nero,8,Euro 6d-TEMP,151 g CO2/km (comb.),"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,"Pelle parziale, Nero",Metallizzato,1795,,1,,,2020,
Station wagon,a1d7cf20-8842-47b3-bfbb-1c55c6b8682d,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Nero,5,Euro 6d-TEMP,102 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero midnight,"Stoffa, Grigio",Metallizzato,1352,12 mese,1,,Sì,2019,
Station wagon,d985dc2b-c61d-42c1-a2ac-ebff308c163c,Diesel,Automatico,KM0,Volvo,V90,5,anteriore,1969,5,4,Nero,8,Euro 6,127 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Nero,Grigio,Metallizzato,,Sì,,,,2019,
Station wagon,4606b609-3f3c-411b-add5-6753de3f85f2,Diesel,Manuale,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Nero,6,Euro 6d-TEMP,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1465,,1,,,2020,
Station wagon,56764509-c134-4857-b964-4f70dffb8b52,Diesel,Automatico,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Bianco,6,Euro 6d-TEMP,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1465,,1,,,2020,
Station wagon,830c4cbb-bbc6-4266-bf5e-732fd7dae3d7,Diesel,Automatico,KM0,Jeep,Renegade,5,anteriore,1598,5,4,Nero,6,Euro 6d-TEMP,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1465,,1,,,2020,
Station wagon,afc37fbf-49d7-468f-b8f8-f4811f8fcf6d,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1598,2,4,Bianco,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Bianco,,,,,,,,2020,
Station wagon,293bd88e-5012-4b51-b89a-fa7eee4d26a4,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1248,5,4,Bianco,5,Euro 6,110 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",Sabbia,"Stoffa, Nero",Metallizzato,1375,24 mese,,Sì,,2018,
Station wagon,aa3e2145-9162-4e3e-ae7e-04e05fbd1468,Diesel,Automatico,KM0,Peugeot,508,5,anteriore,1499,5,4,Grigio,8,Euro 6,94 g CO2/km (comb.),"3,6 l/100 km (comb.)
4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Champagne,"Stoffa, Nero",Metallizzato,1505,12 mese,,,,2020,
Station wagon,e1f5446a-5c6c-4514-8d13-e5d25b8894b4,Diesel,Automatico,KM0,Peugeot,508,5,anteriore,1499,5,4,Grigio,8,Euro 6,94 g CO2/km (comb.),"3,6 l/100 km (comb.)
4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Champagne,"Stoffa, Nero",Metallizzato,1505,12 mese,,,,2020,
Station wagon,8360f985-ecc9-4ec0-a2eb-d08aebe704ff,Diesel,Automatico,KM0,Peugeot,508,5,anteriore,1499,5,4,Grigio,8,Euro 6d-TEMP,94 g CO2/km (comb.),"3,6 l/100 km (comb.)
4,2 l/100 km (urbano)
3,2 l/100 km (extraurbano)",Grigio,"Stoffa, Nero",Metallizzato,,12 mese,,,,2020,Sì
Station wagon,301d1185-2285-48e3-98dd-ab3b62fc65b2,Diesel,Automatico,KM0,Peugeot,508,5,anteriore,1997,5,4,Bianco,8,Euro 6d-TEMP,110 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Bianco,"Altro, Nero",Metallizzato,,12 mese,,,,2020,Sì
Station wagon,92b434de-1291-4484-a1d9-14df3c5355fa,Diesel,Automatico,KM0,BMW,520,5,posteriore,1995,5,4,Grigio,8,Euro 6,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Antracite,"Pelle totale, Marrone",Metallizzato,,24 mese,,,Sì,2020,
Station wagon,d822068a-e7c7-4192-8dcc-bb37bbc12763,Diesel,Automatico,KM0,BMW,318,5,posteriore,1995,5,4,Grigio,8,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,8 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,"Alcantara, Grigio",Metallizzato,,24 mese,,,,2020,
Station wagon,be2bd34b-8678-40b1-b0d1-ccba86910cc9,Diesel,Automatico,KM0,BMW,520,5,4x4,1995,5,4,Blu/Azzurro,8,Euro 6,119 g CO2/km (comb.),"5,1 l/100 km (comb.)
5,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Blu,"Pelle totale, Altro",Metallizzato,,24 mese,,,Sì,2020,
Station wagon,af916c84-3189-4393-aca7-1c5ce784dfaa,Diesel,Automatico,KM0,BMW,520,5,4x4,1995,5,4,Nero,8,Euro 6,119 g CO2/km (comb.),"5,1 l/100 km (comb.)
5,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Nero,"Alcantara, Grigio",Metallizzato,,24 mese,,,Sì,2020,
Station wagon,2c6a7eb9-5fe4-4ab8-a6b9-a9b31d9a59ab,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,,Nero,5,Euro 6,102 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Nero Midnight,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2019,
Station wagon,d78503a8-22c5-4572-a62d-5a1583ffc5df,Diesel,Automatico,KM0,Peugeot,508,5,anteriore,1999,5,4,Grigio,5,Euro 6,,"3 l/100 km (comb.)
4 l/100 km (urbano)
4 l/100 km (extraurbano)",PLATINUM,"Stoffa, Grigio",Metallizzato,,24 mese,,,,2020,
Station wagon,f700225f-d694-4e86-bddf-08816e346a49,Diesel,Manuale,KM0,Nissan,Qashqai,5,anteriore,1461,5,4,Grigio,6,Euro 6d-TEMP,99 g CO2/km (comb.),,Grigio scuro,"Stoffa, Nero",Metallizzato,,36 mese,,,,2020,
Station wagon,f706cb90-0782-40e6-b9b2-0db50463d140,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Grigio,5,,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,Sì,,,,2020,
Station wagon,8f9ed5f9-8372-49c1-850e-83c6019f9cd3,Diesel,Manuale,KM0,Audi,A4 allroad,5,4x4,1968,5,4,Grigio,7,Euro 6,128 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Grigio,,Metallizzato,,,,,,2019,
Station wagon,c3321891-c22b-4615-9b3c-d0bf841b4a40,Diesel,Automatico,KM0,Volkswagen,Passat,5,anteriore,1968,5,4,Nero,7,,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Station wagon,2c557dde-f529-4e57-a270-787c6b0f8a05,Diesel,Automatico,KM0,Volkswagen,Passat,5,4x4,1968,5,4,Bianco,7,,133 g CO2/km (comb.),"5,1 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Station wagon,6130dfd3-a72d-4fa1-8c47-0dd3f9c4ad50,Diesel,Manuale,KM0,Volkswagen,Passat,5,anteriore,1968,5,4,Bianco,6,,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Station wagon,576550df-1946-4daf-9d04-772cde8f1e15,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Bianco,5,,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Altro, Altro",,,Sì,,,,2020,
Station wagon,ca5c2d43-e466-4794-b88c-b28436104b23,Diesel,Manuale,KM0,Volkswagen,Golf,5,anteriore,1598,5,4,Argento,5,,106 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,Sì,,,,2020,
Station wagon,acd54d40-6291-4d19-a0ac-1c3385e0b514,Diesel,Automatico,KM0,Volkswagen,Passat Variant,5,anteriore,1968,5,4,Nero,7,,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,Sì,,,,2020,
Station wagon,fb83a00c-6b27-4c29-9195-6d0456ec77b1,Diesel,Manuale,KM0,Mercedes-Benz,C 220,5,posteriore,1950,5,4,Argento,9,Euro 6,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,,Metallizzato,,,,,,2020,
Station wagon,f5eec23b-84d9-4c5f-a491-47335d52874f,Diesel,Automatico,KM0,BMW,520,5,posteriore,1995,5,4,Nero,8,Euro 6,124 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Nero,,Metallizzato,,,,,Sì,2019,
Station wagon,3a19f9ea-fbfb-4cc8-9975-b97298cdc21d,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1598,2,4,Bianco,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Bianco,,,,,,,,2020,
Station wagon,feb6d4d0-a687-466f-9024-f358b9273ef7,Diesel,Manuale,KM0,Fiat,Tipo,5,anteriore,1598,5,4,Nero,6,Euro 6,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",Nero,"Stoffa, Nero",Metallizzato,,24 mese,,,,2019,
Station wagon,1f6d7858-69cb-4ba9-9653-ea4f5417cfd9,Diesel,Automatico,KM0,Mercedes-Benz,C 220,5,4x4,1950,5,4,Nero,9,Euro 6,132 g CO2/km (comb.),"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,2020,
Station wagon,da471f90-7548-4a34-b2ba-499f745ebdb2,Diesel,Automatico,KM0,Audi,Q3,5,anteriore,1968,5,4,Grigio,7,Euro 6d-TEMP,123 g CO2/km (comb.),"4,7 l/100 km (comb.)
5,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)",GRIGIO CHRONOS,"Stoffa, Nero",Metallizzato,1655,,1,,,2020,
Station wagon,4cdc9647-3b8c-424c-b70f-a05a91f552aa,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Blu/Azzurro,7,Euro 6,100 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",Blu,"Stoffa, Nero",Metallizzato,1610,24 mese,1,,,2020,
Station wagon,4bce15b5-1acc-42d8-a578-9aa2b50d3cab,Diesel,Automatico,KM0,BMW,520,5,posteriore,1995,5,4,Grigio,8,Euro 6,126 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Bluestone metallic,"Alcantara, Nero",Metallizzato,1760,24 mese,,,,2019,
Station wagon,0a3e7aea-121e-4f4c-bd6f-c6c9c1d980aa,Diesel,Automatico,KM0,BMW,520,5,posteriore,1995,5,4,Argento,8,Euro 6,126 g CO2/km (comb.),"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Vari colori,"Alcantara, Nero",Metallizzato,1760,24 mese,,,,2019,
Station wagon,5ef0d3ef-9583-4f67-ba0c-86fc55de6d9b,Diesel,Automatico,KM0,Volkswagen,Passat Variant,5,anteriore,1968,5,4,Argento,7,Euro 6,104 g CO2/km (comb.),"4 l/100 km (comb.)
4,5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Pyrit Silver Met,"Stoffa, Nero",Metallizzato,,,1,,,2020,
Station wagon,397cf5dd-b893-4fe2-82dc-df06d895b9cf,Diesel,Automatico,KM0,Mercedes-Benz,CLA 200,5,anteriore,1950,5,4,Grigio,8,Euro 6,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,1 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Grigio,"Pelle totale, Nero",Metallizzato,,,,,,2020,
Station wagon,ffa59cd8-7b9c-41e8-aac9-839e86f259b8,Diesel,Automatico,KM0,Fiat,Tipo,,anteriore,1598,5,,Grigio,,,,,Grigio Colosseo (metallizzato),,Metallizzato,,,,,,2018,
Station wagon,112c0203-6fff-4c2c-b68f-01578c2938d5,Diesel,Manuale,KM0,Nissan,Qashqai,5,anteriore,1461,5,4,Nero,6,Euro 6d-TEMP,99 g CO2/km (comb.),,Nero,"Stoffa, Nero",Metallizzato,,36 mese,,,,2020,
Station wagon,fe11bd64-2bcc-4428-a778-bb06a7e2bf72,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Bianco,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,,Base,,Sì,,,,2020,
Station wagon,a334b13e-a53f-4a22-9ce8-82ffbb2ade40,Diesel,Automatico,KM0,Audi,A6 allroad,5,4x4,2967,5,6,Nero,8,Euro 6,152 g CO2/km (comb.),"6,5 l/100 km (comb.)
7,7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Nero,Pelle totale,Metallizzato,,Sì,,,,2020,
Station wagon,fd76d75a-c63e-4e9a-b4bb-bfc7caabb69a,Diesel,Automatico,KM0,Audi,A6,4,anteriore,1968,5,4,Nero,7,Euro 6,108 g CO2/km (comb.),"4,5 l/100 km (comb.)
4,8 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,Grigio,,,,,,,2020,
Station wagon,53fa91d6-22ae-4e7e-80cb-a23e00f903f5,Diesel,Automatico,KM0,Audi,A4,5,4x4,2967,5,6,Argento,8,Euro 6,139 g CO2/km (comb.),"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Argento,Grigio,Metallizzato,,,,,,2020,
Station wagon,843611a4-818d-40bf-b98a-c9cb7b954779,Diesel,Automatico,KM0,Audi,A6 allroad,5,4x4,2967,5,6,Bianco,8,Euro 6,168 g CO2/km (comb.),"6,5 l/100 km (comb.)
7,7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Bianco,Grigio,Metallizzato,,,,,,2020,
Station wagon,6048ddb6-6832-40f7-acf8-1b8c59cb0fc9,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Bianco,7,Euro 6,114 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,,Base,,,,,,2020,
Station wagon,b3f5a750-f070-4b17-9d36-37016f5bced6,Diesel,Automatico,KM0,Audi,A6 allroad,5,4x4,2967,5,6,Nero,8,Euro 6,152 g CO2/km (comb.),"6,5 l/100 km (comb.)
7,7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Nero,Pelle totale,Metallizzato,,,,,,2020,
Station wagon,f0a60ed3-f6f5-43e6-a235-d785f29b7547,Diesel,Automatico,KM0,Audi,A6,4,anteriore,1968,5,4,Nero,7,Euro 6,108 g CO2/km (comb.),"4,5 l/100 km (comb.)
4,8 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,Grigio,,,,,,,2020,
Station wagon,a58a20e1-91ea-4a59-9074-adab8a934a04,Diesel,Automatico,KM0,Audi,A4,5,4x4,2967,5,6,Argento,8,Euro 6,139 g CO2/km (comb.),"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Argento,Grigio,Metallizzato,,,,,,2020,
Station wagon,a82df74c-4688-4386-b9e0-443f234cf851,Diesel,Automatico,KM0,Audi,A6 allroad,5,4x4,2967,5,6,Bianco,8,Euro 6,168 g CO2/km (comb.),"6,5 l/100 km (comb.)
7,7 l/100 km (urbano)
5,8 l/100 km (extraurbano)",Bianco,Grigio,Metallizzato,,,,,,2020,
Station wagon,5c328264-59a0-4a57-b29e-f038c6e83d79,Diesel,Automatico,KM0,Audi,A4 allroad,5,4x4,1968,5,4,Nero,7,,132 g CO2/km (comb.),"4,9 l/100 km (comb.)
5,5 l/100 km (urbano)
4,6 l/100 km (extraurbano)",Nero mito,"Pelle totale, Marrone",Metallizzato,,,1,,,2020,
Station wagon,30826b3f-2097-480d-8f20-2a20a1cdacc5,Diesel,Manuale,KM0,Peugeot,308,5,,1499,5,4,Blu/Azzurro,6,Euro 6d-TEMP,98 g CO2/km (comb.),"3,7 l/100 km (comb.)
4,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",BLU MAGNETIC,Nero,Metallizzato,1370,,1,,,2019,
Station wagon,dad73252-40e8-4601-872f-cc725ef2d037,Diesel,Automatico,KM0,Peugeot,508,5,,1997,5,4,Bianco,8,Euro 6d-TEMP,111 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",MADREPERLA,,Metallizzato,1615,,1,,,2020,
Station wagon,db95d939-a094-4779-878a-773d5526e17b,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Grigio,,Euro 6,108 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,Pelle totale,,,,,,,2019,
Station wagon,323f5f1b-db40-444f-9613-1f0dc462b095,Diesel,Automatico,KM0,Volkswagen,Passat Variant,5,anteriore,1598,5,4,Grigio,7,Euro 6,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,Nero,Metallizzato,,,,,,2020,
Station wagon,eb0af666-7920-46e4-84b6-0db8522af93a,Diesel,Manuale,KM0,SEAT,Leon,5,anteriore,1598,5,4,Nero,5,Euro 6,102 g CO2/km (comb.),"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)",NERO MIDNIGHT,,Metallizzato,1352,12 mese,,,Sì,2019,
Station wagon,25251de5-8e85-492f-8260-ab9577ab8ff1,Diesel,Manuale,KM0,Nissan,Qashqai,5,anteriore,1461,5,4,Bianco,6,Euro 6d-TEMP,,,Bianco,"Stoffa, Nero",Base,,36 mese,,,,2020,
Station wagon,26404252-df8e-44b0-9d54-5420c460195f,Diesel,Automatico,KM0,Audi,A4,,anteriore,1968,,,Nero,,,,,NERO BRILLANTE,Nero,,,,,,,2019,
Station wagon,ee31b2bc-cf74-43b3-b31c-5ee747bde3cd,Diesel,Automatico,KM0,MINI,Cooper D Clubman,5,anteriore,1995,5,4,Argento,8,Euro 6,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",WHITE SILVER METALLIZZATO,Pelle totale,Metallizzato,1505,,1,,,2020,
Station wagon,57a0503d-67df-42f9-9371-d1b9cfca82c3,Diesel,Automatico,KM0,MINI,One D Clubman,5,anteriore,1496,5,3,Grigio,6,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,9 l/100 km (extraurbano)",MOONWALK GREY METALLIC,"Stoffa, Nero",Metallizzato,1460,,1,,,2020,
Station wagon,ba0198f7-a5ed-4e0e-a760-88e970378b24,Diesel,Automatico,KM0,MINI,One D Clubman,5,anteriore,1496,5,3,Grigio,6,Euro 6,109 g CO2/km (comb.),"4,1 l/100 km (comb.)
4,6 l/100 km (urbano)
3,9 l/100 km (extraurbano)",MOONWALK GREY METALLIC,"Stoffa, Nero",Metallizzato,1460,,1,,,2020,
Station wagon,1d34736d-ee97-47a2-9d22-c46ef2542231,Diesel,Automatico,KM0,MINI,Cooper D Clubman,5,anteriore,1995,5,4,Argento,8,Euro 6,113 g CO2/km (comb.),"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4,1 l/100 km (extraurbano)",WHITE SILVER METALLIZZATO,Pelle totale,Metallizzato,1505,,1,,,2020,
Station wagon,ae885279-4085-4560-a510-a13d18398516,Diesel,Automatico,KM0,Opel,Astra,5,anteriore,1496,5,,Argento,,,,,SOVEREIGN SILVER,,,,12 mese,,,,2019,
Station wagon,8f4b3e88-44d5-4a0b-b1bf-27fc0e708a92,Diesel,Automatico,KM0,Audi,A4,5,anteriore,1968,5,4,Nero,,Euro 6,115 g CO2/km (comb.),"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Nero Mito Metallizzato,,Metallizzato,,24 mese,1,,,2019,
