Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
SUV/Fuoristrada/Pick-up,f838b7f6-6776-403e-8609-60636b679b2f,Diesel,Automatico,Nuovo,DS Automobiles,DS 3 Crossback,5,anteriore,1499,5,4,Rosso,8,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Rosso rubino / tetto nero,"Altro, Altro",Metallizzato,,24 mese,,,,
SUV/Fuoristrada/Pick-up,ee627662-8f39-4364-8432-f17ceec442b4,Diesel,Automatico,Nuovo,DS Automobiles,DS 7 Crossback,5,anteriore,1997,5,4,Bianco,8,,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Polar white,"Alcantara, Altro",,,24 mese,,,,
SUV/Fuoristrada/Pick-up,f1343c78-6c97-40ab-831b-5b223c607d72,Diesel,Manuale,Nuovo,SsangYong,Tivoli,5,anteriore,1597,5,4,Bianco,6,Euro 6,"5 l/100 km (comb.)
5,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Bianco,"Stoffa, Grigio",Base,1465,,,,,
SUV/Fuoristrada/Pick-up,e8117ab1-bb21-40da-8079-7acaa798b8d5,Diesel,Automatico,Nuovo,Volvo,XC40,5,anteriore,1969,5,4,Bianco,8,Euro 6,"5 l/100 km (comb.)
5,4 l/100 km (urbano)
4,7 l/100 km (extraurbano)",Bianco,,Base,1681,Sì,,,,
SUV/Fuoristrada/Pick-up,9e71cccb-12ce-4385-b5ab-17019e570676,Diesel,Manuale,Nuovo,Jeep,Compass,5,anteriore,1598,5,4,Rosso,6,Euro 6d-TEMP,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",Redline,"Pelle parziale, Nero",,1615,24 mese,,Sì,,
SUV/Fuoristrada/Pick-up,ffbabb9f-f051-4550-b39a-93dee5edca72,Diesel,Automatico,Nuovo,Jeep,Compass,5,4x4,1956,5,4,Grigio,9,Euro 6d-TEMP,"6,2 l/100 km (comb.)
7,4 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Granite Crystal,"Pelle parziale, Nero",Metallizzato,1615,24 mese,,Sì,,
SUV/Fuoristrada/Pick-up,d0973b4f-f16c-44cc-9486-1350f1331de2,Diesel,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,1598,5,4,Rosso,6,Euro 6,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",Rosso,"Stoffa, Grigio",Base,1395,Sì,,Sì,,
SUV/Fuoristrada/Pick-up,35c97fc0-9c89-40e2-abed-f81890c024bc,Diesel,Manuale,Nuovo,Volkswagen,T-Roc,5,anteriore,1598,5,4,Grigio,6,Euro 6d-TEMP,"4,4 l/100 km (comb.)
5 l/100 km (urbano)
4 l/100 km (extraurbano)",INDIUM GREY MET.,"Stoffa, Grigio",Metallizzato,1395,Sì,,Sì,,
SUV/Fuoristrada/Pick-up,0413e9a7-dc40-42cb-89ce-acae38edb7c9,Diesel,Manuale,Nuovo,Volkswagen,T-Cross,5,anteriore,1598,5,4,Argento,5,Euro 6d-TEMP,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",Argento,"Stoffa, Grigio",Metallizzato,1365,24 mese,,Sì,,
SUV/Fuoristrada/Pick-up,12700df8-aba9-4402-a3a6-41c1b0803794,Diesel,Manuale,Nuovo,Mitsubishi,L200,4,4x4,2268,4,4,Bianco,6,Euro 6,"7,5 l/100 km (comb.)
8,6 l/100 km (urbano)
6,8 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",,,,,,,
SUV/Fuoristrada/Pick-up,d15ad153-eb0c-459c-a71b-60c4db41e9cd,Diesel,Automatico,Nuovo,Peugeot,2008,5,anteriore,1499,5,4,Grigio,8,Euro 6,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",Grigio scuro,"Pelle totale, Nero",Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,63a7c723-167e-407c-891e-72cf697a9cff,Diesel,Manuale,Nuovo,Jeep,Compass,5,anteriore,1598,5,4,Grigio,6,Euro 6d-TEMP,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1615,24 mese,,,,
SUV/Fuoristrada/Pick-up,93a2532f-792d-4520-8872-116d70ea5ec4,Diesel,Automatico,Nuovo,Ford,Ranger,4,4x4,3198,5,5,Nero,6,Euro 6d-TEMP,"8,7 l/100 km (comb.)
11,3 l/100 km (urbano)
7,3 l/100 km (extraurbano)",Panther Black,"Pelle totale, Nero",Metallizzato,2083,,0,,,
SUV/Fuoristrada/Pick-up,0a1fafe9-1a3e-4d0a-9446-2c0dc94236c5,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,4x4,1950,5,4,Nero,8,Euro 6,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero Cosmo,"Pelle parziale, Nero",Metallizzato,1670,24 mese,,,,
SUV/Fuoristrada/Pick-up,616fdfa3-8393-4d27-b3fb-2b66047b1f79,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 220,5,4x4,1950,5,4,Grigio,8,Euro 6,"5 l/100 km (comb.)
6,1 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Argento Iridio,"Pelle parziale, Nero",Metallizzato,1670,24 mese,,,,
SUV/Fuoristrada/Pick-up,58b3cbb4-3f0d-4eaf-aa9e-1c747fe1bc70,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,4x4,1950,5,4,Grigio,8,Euro 6,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Argento Iridio,"Pelle parziale, Nero",Metallizzato,1670,24 mese,,,,
SUV/Fuoristrada/Pick-up,015312f0-95dc-4666-a24c-08abc5ea51d1,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Grigio,9,Euro 6,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Argento Selenite,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
SUV/Fuoristrada/Pick-up,4eff3e2a-89ef-4d65-9930-36754e622b7c,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,4x4,1950,5,4,Nero,8,Euro 6,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero Cosmo,"Pelle parziale, Nero",Metallizzato,1670,24 mese,,,,
SUV/Fuoristrada/Pick-up,d3bc6841-e949-4333-aecf-8563f49c5a64,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 220,5,4x4,1950,5,4,Grigio,8,Euro 6,"5 l/100 km (comb.)
6,1 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Grigio Montagna,"Pelle parziale, Nero",Metallizzato,1670,24 mese,,,,
SUV/Fuoristrada/Pick-up,6b81c758-2312-452b-b70d-8a77916734c1,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Nero,9,Euro 6,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Nero Ossidiana,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
SUV/Fuoristrada/Pick-up,f35cc1e9-026a-4b66-8687-e4e8dfa37346,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Grigio,9,Euro 6,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",GRIGIO GRAFITE,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
SUV/Fuoristrada/Pick-up,923889ea-415d-4e0e-9306-73caf7b59aa0,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 300,5,4x4,1950,5,4,Nero,9,Euro 6,"5,7 l/100 km (comb.)
6,8 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Nero Ossidiana,"Pelle parziale, Nero",Metallizzato,1845,24 mese,,,,
SUV/Fuoristrada/Pick-up,4c687abe-1a79-4663-aa0e-f6ce80d84a29,Diesel,Automatico,Nuovo,Jaguar,E-Pace,5,4x4,1999,5,4,Nero,9,Euro 6,"6 l/100 km (comb.)
7,7 l/100 km (urbano)
5 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Base,,36 mese,,,,
SUV/Fuoristrada/Pick-up,9552a772-ba6d-4f56-94c1-d60df64acc14,Diesel,,Nuovo,Opel,Crossland X,5,anteriore,1500,5,,Grigio,,,,Noir Perla Nera,,,,12 mese,,,,
SUV/Fuoristrada/Pick-up,79d14adc-12e0-4a7c-9a77-9308d433d047,Diesel,Automatico,Nuovo,Jaguar,E-Pace,5,4x4,1999,5,4,Bianco,9,Euro 6d-TEMP,"5,5 l/100 km (comb.)
6,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,Pelle totale,Perlato,,36 mese,,,,
SUV/Fuoristrada/Pick-up,08f75847-a98f-4156-aa69-9171d745a315,Diesel,Automatico,Nuovo,Mercedes-Benz,GLE 350,5,4x4,2925,5,6,Blu/Azzurro,9,Euro 6,"7,2 l/100 km (comb.)
8,9 l/100 km (urbano)
6,1 l/100 km (extraurbano)",Blu,"Pelle totale, Nero",Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,90e6495f-6fed-47c7-8389-6f87180bb28f,Diesel,Manuale,Nuovo,Opel,Grandland X,5,anteriore,1499,5,4,Bianco,6,Euro 6,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",Bianco,,,,,,,,
SUV/Fuoristrada/Pick-up,ca86d6aa-2358-4629-a425-4db1eeb05900,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Nero,9,Euro 6,,Nero Ossidiana,"Pelle parziale, Nero",Metallizzato,1835,24 mese,,,,
SUV/Fuoristrada/Pick-up,7e653ad5-c9b0-47f0-a0b4-0416240bd959,Diesel,Manuale,Nuovo,Nissan,Qashqai,,anteriore,1749,,,Nero,,,,BLACK METALLIC,"Stoffa, Nero",Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,b8e6b3bd-a7db-4d18-9bd7-149dc2d068a2,Diesel,,Nuovo,Skoda,Karoq,5,4x4,1968,5,4,Grigio,7,Euro 6,"5,2 l/100 km (comb.)
5,7 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Grigio,,,,,,,,
,e9bfd009-3d15-4b36-bc8b-1745d6099071,Diesel,,,,,,,,,,,,,,,,,,,,,,
SUV/Fuoristrada/Pick-up,4704766e-e243-4f65-97e2-2fde6e06861a,Diesel,Manuale,Nuovo,Mazda,CX-30,5,anteriore,1759,5,4,Argento,6,Euro 6,"4,4 l/100 km (comb.)
5,1 l/100 km (urbano)
4,1 l/100 km (extraurbano)",SONIC SILVER,"Stoffa, Grigio",Metallizzato,,36 mese,,,,
SUV/Fuoristrada/Pick-up,05305b03-491d-4afc-b26c-5340d742f24d,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 200,5,4x4,1950,5,4,Nero,8,Euro 6,"4,9 l/100 km (comb.)
6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,aa32b821-bd47-4900-bbd6-2162e43c8d14,Diesel,Automatico,Nuovo,Audi,Q2,5,anteriore,1598,5,4,Nero,7,Euro 6,"4,1 l/100 km (comb.)
4,3 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,Grigio,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,502f606d-8402-4ed6-ac78-891056f5c13a,Diesel,Automatico,Nuovo,Audi,Q2,5,anteriore,1598,5,4,Grigio,7,Euro 6,"4,1 l/100 km (comb.)
4,3 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio,Grigio,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,96f28755-f98a-4307-9f78-e475fcaaa007,Diesel,Automatico,Nuovo,Audi,Q2,5,4x4,1968,5,4,Grigio,7,Euro 6,"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Grigio,Grigio,,,,,,,
SUV/Fuoristrada/Pick-up,6d403517-5e52-4f7e-a2a6-704c4f8baeb0,Diesel,Manuale,Nuovo,Mahindra,XUV500,5,anteriore,220,7,4,Bianco,,Euro 6,,DIAMOND WHITE,"Pelle totale, Nero",Base,,36 mese,,,,
SUV/Fuoristrada/Pick-up,254f6850-5ca0-4277-aa0d-3abe7041ab2f,Diesel,Automatico,Nuovo,Mercedes-Benz,GLA 220,5,anteriore,2143,5,4,Bianco,7,Euro 6,"5,7 l/100 km (comb.)
7,2 l/100 km (urbano)
4,8 l/100 km (extraurbano)",,"Altro, Altro",,,,,,,
SUV/Fuoristrada/Pick-up,035fa26c-54e7-4853-b44b-52979b63ec27,Diesel,Automatico,Nuovo,Land Rover,Range Rover Velar,5,4x4,1999,5,4,Grigio,8,Euro 6d-TEMP,"5,9 l/100 km (comb.)
6,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Grigio,Pelle totale,Metallizzato,1836,36 mese,,Sì,,
SUV/Fuoristrada/Pick-up,df3437af-f5e5-482e-9760-b9378aea9ceb,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,65eb73e1-678b-492a-9527-b7a293cfb800,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Melting Silver,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,95561d86-48ae-4964-870d-daa80ab6e601,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,0a60c673-916f-4c01-bed0-41e2c57c0886,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,d2715bf2-bbbf-4a27-9ff9-472520654751,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Pelle totale, Nero",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,9f2196de-4ed3-4cfc-8cfe-067cd0ad1da4,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,747d9185-c244-48a3-8e26-3fa2c15e2b1d,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Grigio,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,615a7ca4-a685-4f1b-b6a2-dfe2d4f8c981,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Moonwalk Grey,"Pelle totale, Nero",Metallizzato,1600,24 mese,,,,
SUV/Fuoristrada/Pick-up,ed3a56ac-a395-467b-b9e3-ba69d8373a82,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Moonwalk Grey,"Pelle totale, Nero",Metallizzato,1600,24 mese,,,,
SUV/Fuoristrada/Pick-up,833fed6f-eb95-4da5-9fd8-9e500f943021,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,1fc0a9fb-43ea-44d4-a5ba-f10cab23ebe1,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,db9c8248-5b08-4ffd-881e-a1c820fb98c3,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,03b19ceb-5f34-4d9f-be29-85e4f78ddb7e,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,dd942cf9-163d-4a68-955c-c10496c905ff,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,89a584d5-aaf6-47aa-9cb6-d7310dbb006b,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,5c0806e0-57f6-4a87-b4b9-62378ced9abb,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,54a40157-92cf-427d-87b2-c0fa5172e796,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1610,24 mese,,,,
SUV/Fuoristrada/Pick-up,87e35cee-fe24-46eb-b6bf-3d7cceb13940,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1610,24 mese,,,,
SUV/Fuoristrada/Pick-up,379e0b6e-0fe9-48f8-a3bc-bc5fdfb08714,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,7438d479-8ffb-4117-b4c5-bd2f116473f8,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,147ebd53-35c0-4e98-9680-660a95193bb0,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Bianco,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Light White,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,31851c95-5f9b-4f12-8867-ca6c49055976,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1610,24 mese,,,,
SUV/Fuoristrada/Pick-up,ec0820fa-0079-4f95-9526-3891e714441b,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1610,24 mese,,,,
SUV/Fuoristrada/Pick-up,4f2bde65-acb4-4de2-9ba5-898d8d916787,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Grigio,8,Euro 6,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1610,24 mese,,,,
SUV/Fuoristrada/Pick-up,09f687e3-70ba-4674-b822-6206a5cb9248,Diesel,Automatico,Nuovo,MINI,Cooper D Countryman,5,anteriore,1995,5,4,Grigio,7,Euro 6,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Moonwalk Grey,"Stoffa, Nero",Metallizzato,1540,24 mese,,,,
SUV/Fuoristrada/Pick-up,7aa020e1-fb1b-4d70-8389-4e5d2d7ef58f,Diesel,Automatico,Nuovo,Mercedes-Benz,GLC 220,5,4x4,1950,5,4,Bianco,9,Euro 6,"5,2 l/100 km (comb.)
5,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",Bianco,,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,4c861cb7-b90e-414d-b1ae-08d892ab4868,Diesel,Automatico,Nuovo,Audi,Q2,5,4x4,1968,5,4,Grigio,7,Euro 6,"4,8 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Grigio,Grigio,,,,,,,
SUV/Fuoristrada/Pick-up,67508901-36bc-42dd-a1fa-bf464fb7fdb7,Diesel,Automatico,Nuovo,Audi,Q2,5,anteriore,1598,5,4,Nero,7,Euro 6,"4,1 l/100 km (comb.)
4,3 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,Grigio,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,b10aafef-a1ad-4d82-ab44-b7d951040fe8,Diesel,Automatico,Nuovo,Audi,Q2,5,anteriore,1598,5,4,Grigio,7,Euro 6,"4,1 l/100 km (comb.)
4,3 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio,Grigio,Metallizzato,,,,,,
SUV/Fuoristrada/Pick-up,dde87da8-72ce-47da-a90c-4ffd777e75d1,Diesel,Manuale,Nuovo,Toyota,Land Cruiser,3,4x4,2755,5,4,Nero,6,Euro 6,"7,2 l/100 km (comb.)
8,6 l/100 km (urbano)
6,5 l/100 km (extraurbano)",,Nero,,2085,36 mese,,,,
SUV/Fuoristrada/Pick-up,d65b62a2-0beb-4c90-b47b-4015c00f082c,Diesel,Automatico,Nuovo,MINI,Cooper D Countryman,5,anteriore,1995,5,4,Argento,7,Euro 6,"4,2 l/100 km (comb.)
4,9 l/100 km (urbano)
3,8 l/100 km (extraurbano)",Vari colori,"Stoffa, Nero",Metallizzato,1540,24 mese,,,,
SUV/Fuoristrada/Pick-up,abbbdeb4-f924-468b-b4c4-8a361f7347fa,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Argento,8,Euro 6,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Metallizzato,1600,24 mese,,,,
SUV/Fuoristrada/Pick-up,61861f09-5503-4921-a8d8-20f2caec806c,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,anteriore,1995,5,4,Argento,8,Euro 6,"4,3 l/100 km (comb.)
4,7 l/100 km (urbano)
4 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Metallizzato,1600,24 mese,,,,
SUV/Fuoristrada/Pick-up,1786c042-130a-403b-b15a-6b876a7955f2,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Pelle totale, Nero",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,32982e14-fe04-427a-8520-9c63c17ce79b,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,7 l/100 km (comb.)
5,2 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Base,1650,24 mese,,,,
SUV/Fuoristrada/Pick-up,fbb74efa-6ae3-4441-94bc-e2fda20b9c6b,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,26224a5c-38ce-4f0c-8245-54765db8e3ca,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Metallizzato,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,2b5928f1-f9e7-4d43-8a72-c24fd392f70a,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Base,1675,24 mese,,,,
SUV/Fuoristrada/Pick-up,c301c1a7-1210-4f63-bc11-21b5256d0778,Diesel,Automatico,Nuovo,MINI,Cooper SD Countryman,5,4x4,1995,5,4,Argento,8,Euro 6,"4,6 l/100 km (comb.)
5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Vari colori,"Stoffa, Grigio",Base,1675,24 mese,,,,
