_ - _ - id_annuncio,_ - _ - Marca,_ - _ - Carrozzeria,_ - _ - Alimentazione,_ - _ - Tipo di veicolo,_ - _ - Anno,_ - _ - Modello,_ - _ - Colore esterno,_ - _ - Tipo di cambio,_ - _ - Cilindrata,_ - _ - Porte,_ - _ - Posti a sedere,_ - _ - Cilindri,_ - _ - Marce,_ - _ - Classe emissioni,_ - _ - Peso a vuoto,_ - _ - Tipo di unità,_ - _ - Tipo di vernice,_ - _ - Consumo carburante:3,_ - _ - Rivestimenti,_ - _ - Emissioni di CO23,_ - _ - Offerta n.,_ - _ - Colore originale,_ - _ - Usato Garantito,_ - _ - Proprietari,_ - _ - Tagliandi certificati,_ - _ - Consumo carburante:2,_ - _ - Veicolo per non fumatori,_ - _ - Emissioni di CO22,_ - _ - Per neopatentati,_ - _ - Versione per nazione,_ - _ - Ultimo tagliando,_ - _ - Prossima revisione,_ - _ - Consumo carburante:1,_ - _ - Bollino polveri,_ - _ - Ultimo cambio cinghia distribuzione,_ - _ - Emissioni di CO21,_ - _ - Prossima nuova,_ - _ - Disponibilità,_ - _ - Numero della chiave,_ - _ - Altre fonti di energia
d494063c-b0c8-4463-838b-d40e3d1bf663,Suzuki,City car,Benzina,Usato,2008,Splash,Nero,Manuale,996 cm³,5,5,3,5,Euro 4,1.050 kg,anteriore,Metallizzato,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)","Stoffa, Altro",119 g CO2/km (comb.),,,12 mese,1,Sì,,Sì,,Sì,,09/2020,,,,,,,,,
55b2672d-ce84-4741-b5a1-702fc0e119ca,Toyota,City car,Benzina,Usato,2012,Aygo,Bianco,Manuale,998 cm³,5,4,3,5,Euro 5,920 kg,anteriore,Metallizzato,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,102 g CO2/km (comb.),2058836,BIANCO,Sì,1,,,,,Sì,,03/2018,,,,,,,,,
741ccd2a-8496-4d8a-952a-84c1ba76fd72,Toyota,City car,Benzina,Usato,2012,Aygo,Grigio,Manuale,998 cm³,5,4,3,5,Euro 5,920 kg,anteriore,,"4,4 l/100 km (comb.)
5,3 l/100 km (urbano)
3,9 l/100 km (extraurbano)",,102 g CO2/km (comb.),2020260,GRIGIO,Sì,1,,,,,Sì,,07/2018,,,,,,,,,
70ec1236-81c4-457c-9c0c-a03deccce161,Opel,City car,Benzina,Usato,2008,Agila,Nero,Manuale,996 cm³,5,5,3,5,Euro 4,1.050 kg,anteriore,Metallizzato,"5 l/100 km (comb.)
5,9 l/100 km (urbano)
4,4 l/100 km (extraurbano)","Stoffa, Altro",119 g CO2/km (comb.),,,12 mese,1,Sì,,Sì,,Sì,,09/2020,,,,,,,,,
09abf849-2ade-4f2b-9bae-36b529f1eab0,Abarth,City car,Benzina,Usato,2013,595,Grigio,Automatico,1.368 cm³,3,4,4,5,Euro 5,1.120 kg,anteriore,Metallizzato,"6,5 l/100 km (comb.)
8,4 l/100 km (urbano)
5,4 l/100 km (extraurbano)",Pelle parziale,151 g CO2/km (comb.),13960653,Antracite,,,,,,,,,,,,,,,,,,
2ac2e228-5031-4946-8c43-913692915d37,Toyota,City car,Benzina,Usato,2008,Aygo,Nero,Manuale,998 cm³,3,4,3,5,Euro 4,915 kg,anteriore,,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",105 g CO2/km (comb.),,,12 mese,1,Sì,,,,Sì,,,,,,,,,,,
4ee8b85f-a867-453f-a4af-7e6066d46404,Fiat,City car,Benzina,Usato,2014,Punto,Bianco,Manuale,1.242 cm³,5,5,4,5,Euro 6,1.105 kg,anteriore,,"5,3 l/100 km (comb.)
7,1 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Alcantara, Nero",124 g CO2/km (comb.),,,,,Sì,,,,Sì,Italia,05/2020,,,,05/2020,,,,,
c013f285-1ea8-4866-80f6-858d31ef3dbd,Suzuki,City car,Benzina,Usato,2018,Ignis,Bianco,Automatico,1.242 cm³,5,4,4,5,Euro 6,,anteriore,Metallizzato,,Nero,,,,,,,,,,,Italia,,,,,,,,,,
1b533be6-464f-420a-8778-6b77f2b4640c,Fiat,City car,Benzina,Usato,2019,500,Rosso,Manuale,1.242 cm³,3,4,4,5,Euro 6d-TEMP,960 kg,,Metallizzato,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",108 g CO2/km (comb.),,BORDO' METALLIZZATO,12 mese,,,,,,Sì,,,,,,,,,,,
0cb294af-0de0-4076-9e0e-d0e09ac55f91,smart,City car,Benzina,Usato,2017,forTwo,Argento,Automatico,898 cm³,3,2,3,6,Euro 6,900 kg,posteriore,Metallizzato,"4,1 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)","Stoffa, Nero",96 g CO2/km (comb.),13959586,Argento,12 mese,,,,,,,,,,,,,,,,,
483072ee-8e4d-448d-9fbf-77181647e7f0,smart,City car,Benzina,Usato,2017,forTwo,Argento,Automatico,898 cm³,3,2,3,6,Euro 6,900 kg,posteriore,Metallizzato,"4,1 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)","Stoffa, Nero",96 g CO2/km (comb.),13959586,Argento,12 mese,,,,,,,,,,,,,,,,,
bc9b85b0-a344-d92c-e053-0100007f3e48,MINI,City car,Benzina,Usato,2003,One,Rosso,Manuale,1.600 cm³,3,4,4,5,Euro 4,1.115 kg,anteriore,Metallizzato,,"Stoffa, Nero",,,,,2,,"6,5 l/100 km (comb.)
8,7 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Sì,158 g CO2/km (comb.),,,,,,,,,,,,
dc8a69f9-319b-4418-885f-77b9b671c27f,Fiat,City car,Benzina,Usato,2019,Panda,Bianco,Manuale,1.242 cm³,5,5,4,5,Euro 6,,anteriore,,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Nero",125 g CO2/km (comb.),2693656,,,1,,,Sì,,,Italia,,,,,,,,,,
d4af8893-d8dc-4c84-b3bc-21be85143971,Fiat,City car,Benzina,Usato,2009,Panda,Giallo,Manuale,1.242 cm³,5,4,4,5,Euro 4,1.055 kg,,,"6,6 l/100 km (comb.)
7,9 l/100 km (urbano)
5,8 l/100 km (extraurbano)","Stoffa, Beige",155 g CO2/km (comb.),,,,1,,,,,Sì,,05/2020,,,,09/2018,,,,,
de96ea6c-2617-4879-952e-00a8df9c5eac,Fiat,City car,Benzina,Usato,2017,500,Grigio,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Grigio",115 g CO2/km (comb.),13955622,grigio moda,,,,,,,Sì,,,,,,,,,,,
0e6b2117-e77f-4f98-ac8d-b0fbffb50227,Ford,City car,Benzina,Usato,2014,Mustang,Nero,Manuale,4.951 cm³,3,,8,,,,,Metallizzato,,,,13954115,Nero,,,,,,,,,,,,,,,,,,
bc7deeba-b836-4c05-a0ab-fc3285d3d98b,Fiat,City car,Benzina,Usato,2019,Panda,Grigio,Manuale,1.242 cm³,5,5,4,5,,1.015 kg,,Metallizzato,"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Grigio",111 g CO2/km (comb.),,GRIGIO ALLUMINIO METALLIZZATO,12 mese,1,,,,,Sì,,,,,,,,,,,
a94883bd-b094-4907-ba8a-97c5e73ca6a0,Fiat,City car,Benzina,Usato,2019,Panda,Blu/Azzurro,Manuale,1.242 cm³,5,5,4,5,Euro 6,1.015 kg,,Metallizzato,"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Grigio",111 g CO2/km (comb.),,BLU METALLIZZATO,12 mese,1,,,,,Sì,,,,,,,,,,,
c23659fc-1b84-4c88-a0ac-aefdb37ed227,Ford,City car,Benzina,Usato,2016,Fiesta,Grigio,Manuale,1.241 cm³,5,5,,,,,anteriore,,"5,2 l/100 km (comb.)
6,8 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Altro, Altro",1.220 g CO2/km (comb.),200497206,,Sì,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
a3f5e504-d56e-42ac-86fb-834c3166464c,Ford,City car,Benzina,Usato,2017,Ka/Ka+,Giallo,Manuale,1.196 cm³,5,5,,,,,anteriore,,"5 l/100 km (comb.)
6,6 l/100 km (urbano)
4 l/100 km (extraurbano)","Altro, Altro",1.140 g CO2/km (comb.),200497163,,Sì,,,,,,,,,,,1 (Senza Bollino Polveri Sottili),,,,,,
ca34ad73-61a1-4560-889e-cff78f2c808d,Ford,City car,Benzina,Usato,2016,Fiesta,Grigio,Manuale,998 cm³,3,5,3,5,Euro 6,1.166 kg,anteriore,Metallizzato,"4,6 l/100 km (comb.)
6 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,105 g CO2/km (comb.),13955459,Grigio,,,Sì,,,,,,,,,,,,,,,
a93afe65-6d87-410d-8898-cf0fcd446c28,smart,City car,Benzina,Usato,2007,forTwo,Nero,Automatico,999 cm³,3,2,3,5,Euro 4,825 kg,posteriore,Metallizzato,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Grigio",112 g CO2/km (comb.),13954696,Nero,,,,,,,,,,,,,,,,,,
3c6aba12-36ff-40ec-be7e-6578ccebda53,Toyota,City car,Benzina,Usato,2013,Yaris,Argento,Manuale,998 cm³,5,5,4,5,Euro 5,980 kg,anteriore,,,"Stoffa, Nero",,,,,1,Sì,,Sì,,Sì,,,,,,,,,,,
9bc1c737-83ba-45fc-9012-563d0461e506,Renault,City car,Benzina,Usato,2009,Twingo,Nero,Manuale,1.149 cm³,3,4,4,5,Euro 4,1.025 kg,anteriore,Metallizzato,"5,7 l/100 km (comb.)
7,5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",,135 g CO2/km (comb.),13957335,Nero,,,,,,,Sì,,,,,,,,,,,
ed5ab5bf-407b-4839-ba0c-7b72ed4de0d2,Fiat,City car,Benzina,Usato,2004,Punto,Blu/Azzurro,Manuale,1.242 cm³,3,5,4,5,Euro 3,935 kg,anteriore,Metallizzato,"5,7 l/100 km (comb.)
7,3 l/100 km (urbano)
4,8 l/100 km (extraurbano)",,,13958773,Azzurro,,,,,,,Sì,,,,,,,,,,,
75a4bc45-a251-4ccd-b3e9-42ab988deb85,Fiat,City car,Benzina,Usato,2011,Punto Evo,Bianco,Manuale,1.242 cm³,3,5,4,5,Euro 5,1.165 kg,anteriore,Metallizzato,"4,1 l/100 km (comb.)
5,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",,108 g CO2/km (comb.),13958781,Bianco,,,,,,,Sì,,,,,,,,,,,
b993cb3d-4c06-4a6a-b53f-ec86441cd73b,Fiat,City car,Benzina,Usato,2006,Seicento,Bianco,Manuale,1.108 cm³,3,5,4,5,Euro 2,785 kg,anteriore,Metallizzato,"6,1 l/100 km (comb.)
7,9 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,,13958770,Bianco,,,,,,,Sì,,,,,,,,,,,
4bfc0032-8c07-498e-b676-e4d674070114,Fiat,City car,Benzina,Usato,2013,500,Grigio,Automatico,875 cm³,3,4,2,5,Euro 5,975 kg,anteriore,Metallizzato,"4 l/100 km (comb.)
4,9 l/100 km (urbano)
3,7 l/100 km (extraurbano)",,92 g CO2/km (comb.),13958673,Grigio scuro,,,,,,,,,,,,,,,,,,
4fb85057-ac80-4a0e-94b0-6989ebed726c,Lancia,City car,Benzina,Usato,2008,Ypsilon,Blu/Azzurro,Manuale,1.242 cm³,3,4,4,5,Euro 4,1.020 kg,anteriore,Metallizzato,"5,9 l/100 km (comb.)
7,5 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Nero",139 g CO2/km (comb.),13955801,Azzurro,,,,,,,Sì,,,,,,,,,,,
49cb1184-7259-4c9d-91c4-44d830a13961,MINI,City car,Benzina,Usato,2015,One,Bianco,Manuale,1.198 cm³,5,5,3,6,Euro 6,1.225 kg,anteriore,Base,"4,8 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)","Stoffa, Nero",112 g CO2/km (comb.),13955152,Bianco,,,,,,,Sì,,,,,,,,,,,
e0bd80c4-5a5c-4ad3-985b-051af7290411,MINI,City car,Benzina,Usato,2005,Cooper,Rosso,Manuale,1.598 cm³,3,4,4,5,Euro 4,1.150 kg,anteriore,Base,"6,9 l/100 km (comb.)
9,7 l/100 km (urbano)
5,3 l/100 km (extraurbano)","Pelle parziale, Grigio",166 g CO2/km (comb.),13958495,Rosso,,,,,,,,,,,,,,,,,,
561c2a08-4a4f-410d-89bd-e9f839e91432,MINI,City car,Benzina,Usato,2016,Cooper,Blu/Azzurro,Manuale,1.499 cm³,3,4,3,6,Euro 6,1.160 kg,anteriore,Metallizzato,"4,5 l/100 km (comb.)
5,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)","Pelle totale, Nero",105 g CO2/km (comb.),13948658,Deep Blue metallic,24 mese,,,,,,,,,,,,,,,,,
d9287340-ad58-4362-bd01-6e03a36ad242,MINI,City car,Benzina,Usato,2016,Cooper S,Grigio,Manuale,1.998 cm³,3,4,4,6,Euro 6,1.235 kg,anteriore,Metallizzato,"5,7 l/100 km (comb.)
7,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Pelle parziale, Nero",133 g CO2/km (comb.),13948036,Grigio,,,,,,,,,,,,,,,,,,
dbffa07b-e78b-481a-ab75-1660a854dba4,Fiat,City car,Benzina,Usato,2018,500,Bianco,Manuale,1.200 cm³,3,4,4,5,Euro 6,,anteriore,Metallizzato,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)","Stoffa, Altro",,,,12 mese,1,Sì,,Sì,,,Italia,,,,,,,,,,
8c4820c1-8591-479a-a962-0cac1d219456,Fiat,City car,Benzina,Usato,2011,500,Bianco,Manuale,1.242 cm³,3,4,4,5,Euro 6,975 kg,anteriore,,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Nero",119 g CO2/km (comb.),,,,1,Sì,,Sì,,Sì,Italia,,,,,,,,,,
ce29adff-44f8-4a7d-8376-6011d2216de0,Opel,City car,Benzina,Usato,2010,Agila,Blu/Azzurro,Manuale,1.242 cm³,5,5,4,5,Euro 4,1.065 kg,anteriore,Metallizzato,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)","Stoffa, Altro",129 g CO2/km (comb.),,,,,,,Sì,,,,,,,,,,,,,
66e64768-1955-4bd8-af62-6c9aefe0efe1,Lancia,City car,Benzina,Usato,2005,Ypsilon,Nero,Manuale,1.242 cm³,3,4,4,5,Euro 4,1.050 kg,anteriore,Metallizzato,"6 l/100 km (comb.)
7,7 l/100 km (urbano)
5 l/100 km (extraurbano)","Stoffa, Beige",142 g CO2/km (comb.),,,12 mese,,,,,,,,,,,,,,,,,
75125f38-bef9-4e50-97dd-a0c2f7b095be,Renault,City car,Benzina,Usato,2010,Clio,Grigio,Manuale,1.149 cm³,3,5,4,5,Euro 4,1.155 kg,anteriore,Metallizzato,"5,9 l/100 km (comb.)
7,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Grigio",139 g CO2/km (comb.),13948193,Grigio,,,,,Sì,,Sì,,,,,,,,,,,
e8f61784-3508-4bbe-892b-577053764f33,Fiat,City car,Benzina,Usato,2014,500,Grigio,Automatico,1.242 cm³,3,4,4,5,Euro 6,975 kg,anteriore,,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Grigio",119 g CO2/km (comb.),,,12 mese,,Sì,,,,Sì,Italia,09/2020,,,,,,,,,
5c67caa7-d607-4e7e-8772-d1a6d92d806b,Ford,City car,Benzina,Usato,2004,Fiesta,Argento,Manuale,1.242 cm³,3,5,4,5,Euro 4,1.099 kg,anteriore,Metallizzato,"6,2 l/100 km (comb.)
8,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Grigio",148 g CO2/km (comb.),13956511,Argento,,,,,,,Sì,,,,,,,,,,,
cfb54cf0-95ad-4dab-a4bb-80c4a5c25f42,Renault,City car,Benzina,Usato,2006,Clio,Nero,Manuale,1.149 cm³,3,5,4,5,Euro 4,1.155 kg,anteriore,Metallizzato,"5,9 l/100 km (comb.)
7,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Stoffa, Grigio",139 g CO2/km (comb.),13956541,Nero,12 mese,,,,,,Sì,,,,,,,,,,,
49fa094c-6449-404b-b773-8f037e160ce3,Fiat,City car,Benzina,Usato,2014,500,Blu/Azzurro,Manuale,1.242 cm³,3,4,4,5,Euro 6,975 kg,anteriore,Metallizzato,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Stoffa, Nero",119 g CO2/km (comb.),13956804,Blu,12 mese,,,,,,Sì,,,,,,,,,,,
6ef67331-ce66-44d3-9155-d0350515d709,Abarth,City car,Benzina,Usato,2018,595,Verde,Manuale,1.368 cm³,3,4,4,5,Euro 6,1.120 kg,anteriore,Base,"6 l/100 km (comb.)
7,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,139 g CO2/km (comb.),13956035,Verde,12 mese,,,,Sì,,,,,,,,,,,,,
c8fd372a-1ee7-438e-854f-6becaa23c074,MINI,City car,Benzina,Usato,2012,John Cooper Works,Grigio,Manuale,1.598 cm³,3,4,4,6,Euro 5,1.235 kg,anteriore,,"6,6 l/100 km (comb.)
8,8 l/100 km (urbano)
5,3 l/100 km (extraurbano)","Pelle totale, Verde",153 g CO2/km (comb.),,,,1,Sì,,Sì,,,,,,,,,,,,,
874f7abb-241d-4aea-b6cd-f9935a43ce34,Audi,City car,Benzina,Usato,2011,A1,Argento,Automatico,1.390 cm³,3,4,4,7,Euro 5,1.200 kg,anteriore,,"5,3 l/100 km (comb.)
6,5 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Nero",122 g CO2/km (comb.),,,,1,Sì,,Sì,,,Italia,,,,,,,,,,
7de13e02-b2cd-4645-b2d4-91d346280b78,Subaru,City car,Benzina,Usato,2005,Justy,Grigio,Manuale,1.328 cm³,5,5,4,5,Euro 3,1.155 kg,4x4,Metallizzato,"6,9 l/100 km (comb.)
8,7 l/100 km (urbano)
5,9 l/100 km (extraurbano)","Stoffa, Nero",166 g CO2/km (comb.),,,12 mese,2,,,Sì,,,Italia,09/2020,,,,,,,,,
b77cc230-39df-49d1-bc3a-a75a433f886d,MINI,City car,Benzina,Usato,2007,Cooper,Blu/Azzurro,Manuale,1.598 cm³,3,4,4,6,Euro 4,1.140 kg,anteriore,Metallizzato,"5,8 l/100 km (comb.)
7,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)","Stoffa, Nero",139 g CO2/km (comb.),13956562,Blu,,,,,,,,,,,,,,,,,,
04add5da-c1e0-4c28-a75c-fe303e2dae95,smart,City car,Benzina,Usato,2017,forTwo,Bianco,Automatico,,,,,,Euro 6,,,,,Grigio,,4102240,Bianco,,1,,,,,,,,,,,,,,,,
f4a7f539-5690-4f30-b214-aee06a44718c,MINI,City car,Benzina,Usato,2016,Cooper,Argento,Manuale,1.499 cm³,3,4,3,6,Euro 6,1.160 kg,anteriore,Metallizzato,"4,5 l/100 km (comb.)
5,7 l/100 km (urbano)
3,8 l/100 km (extraurbano)","Pelle totale, Nero",105 g CO2/km (comb.),13957140,Vari colori,24 mese,,,,,,,,,,,,,,,,,
dafb6a82-aa83-4cd2-946d-15cb7ded07f7,Fiat,City car,Benzina,Usato,2019,500,Bianco,Manuale,1.242 cm³,3,4,4,5,Euro 6,960 kg,anteriore,Base,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",108 g CO2/km (comb.),13956319,Bianco Gelato,12 mese,,,,,,Sì,,,,,,,,,,,
544ed791-0992-440c-b2ba-136f5913a17b,Abarth,City car,Benzina,Usato,2016,595,Nero,Automatico,1.368 cm³,3,4,4,,Euro 6,1.110 kg,anteriore,Base,"6 l/100 km (comb.)
7,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)","Pelle parziale, Marrone",139 g CO2/km (comb.),13954744,Bicolore Nero-Bianco,12 mese,,,,,,,,,,,,,,,,,
6f2cfdf3-b1e2-4721-8bc6-f79d97939595,smart,City car,Benzina,Usato,2010,forTwo,Nero,Automatico,999 cm³,3,2,3,5,Euro 5,825 kg,posteriore,Metallizzato,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",,112 g CO2/km (comb.),13956107,Nero,12 mese,,,,,,,,,,,,,,,,,
4813430f-35a2-413d-9d60-a646536e215d,Ford,City car,Benzina,Usato,2005,Fiesta,Argento,Automatico,1.388 cm³,3,5,4,,Euro 4,1.125 kg,anteriore,Metallizzato,"6,4 l/100 km (comb.)
8,6 l/100 km (urbano)
5,1 l/100 km (extraurbano)","Stoffa, Grigio",153 g CO2/km (comb.),13874319,Argento,,,,,Sì,,Sì,,,,,,,,,,,
7d9f8a1a-0504-4b1e-a568-46fd6d645738,Volkswagen,City car,Benzina,Usato,2009,Golf,Grigio,Manuale,1.595 cm³,3,5,4,5,Euro 4,1.173 kg,anteriore,Metallizzato,"7,2 l/100 km (comb.)
9,8 l/100 km (urbano)
5,6 l/100 km (extraurbano)","Stoffa, Nero",176 g CO2/km (comb.),13957154,Antracite,Sì,,Sì,,Sì,,,,,,,,,,,,,
765df4a0-72c9-41a7-82be-961b376d8339,Fiat,City car,Benzina,Usato,1996,Cinquecento,Giallo,Manuale,1.108 cm³,3,5,4,5,Euro 2,805 kg,anteriore,Base,"7,5 l/100 km (comb.)
4,7 l/100 km (urbano)
6,3 l/100 km (extraurbano)",,,13956544,Giallo,12 mese,,,,,,Sì,,,,,,,,,,,
2ff8b324-f720-4c4b-9d84-f9ca4f88e344,Ford,City car,Benzina,Usato,2015,Ka/Ka+,Grigio,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,115 g CO2/km (comb.),HH25882,Grigio scuro,,,,,,,Sì,,,,,,,,,,,
91a4c495-ff06-4e16-a6dd-f5b3f7c50af6,Fiat,City car,Benzina,Usato,2011,500,Nero,Manuale,,3,4,,,,,,Metallizzato,,"Pelle totale, Bianco",,,,12 mese,,Sì,,Sì,,,Italia,,,,,,,,,,
41afb03e-9966-47a3-86b4-d977cc3da2c7,Ford,City car,Benzina,Usato,2015,Ka/Ka+,Grigio,Manuale,1.242 cm³,3,4,4,5,Euro 6,940 kg,anteriore,Base,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,115 g CO2/km (comb.),HH25882,Grigio scuro,,,,,,,Sì,,,,,,,,,,,
539b3483-c4ff-429b-8e0d-ad876486d8fc,smart,City car,Benzina,Usato,2014,forTwo,Rosso,Automatico,999 cm³,3,2,3,5,Euro 5,825 kg,posteriore,Base,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
3,9 l/100 km (extraurbano)","Pelle parziale, Nero",97 g CO2/km (comb.),13956160,Rosso,,,,,,,,,,,,,,,,,,
d49a69b0-dff2-40ac-affb-26262c0842e2,Lancia,City car,Benzina,Usato,2010,Ypsilon,Nero,Manuale,1.242 cm³,3,4,4,5,Euro 5,1.020 kg,anteriore,Base,"4,9 l/100 km (comb.)
6,5 l/100 km (urbano)
4 l/100 km (extraurbano)",,114 g CO2/km (comb.),13957777,Nero,,,,,,,Sì,,,,,,,,,,,
88f29968-7921-4859-a855-b1a2c0d42ef7,Fiat,City car,Benzina,Usato,1997,Panda,Verde,Manuale,1.108 cm³,3,5,4,5,Euro 2,875 kg,4x4,Metallizzato,"8,3 l/100 km (comb.)
6,9 l/100 km (urbano)
9,5 l/100 km (extraurbano)","Stoffa, Grigio",,13953452,Verde,,,,,,,Sì,,,11/2021,,,,,,,,
f3490f66-9343-4a29-80fc-0502e0e07198,Fiat,City car,Benzina,Usato,2000,Seicento,Rosso,Manuale,1.108 cm³,3,5,4,5,Euro 2,825 kg,anteriore,Base,"5,8 l/100 km (comb.)
8 l/100 km (urbano)
4,5 l/100 km (extraurbano)","Stoffa, Altro",,13956842,Rosso,,,,,,,Sì,,,01/2021,,,,,,,,
77aff68b-59b0-49ec-b17a-86ff128b718d,smart,City car,Benzina,Usato,2008,forTwo,Nero,Automatico,999 cm³,3,2,3,5,Euro 4,825 kg,posteriore,Metallizzato,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Grigio",112 g CO2/km (comb.),13957613,Nero,,,,,,,,,,,,,,,,,,
4e2116b8-d0ea-4a58-bb33-c009d9dbbf16,smart,City car,Benzina,Usato,2011,forTwo,Bianco,Automatico,999 cm³,3,2,3,5,Euro 4,825 kg,posteriore,Base,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",112 g CO2/km (comb.),13957612,Bianco,,,,,,,,,,,,,,,,,,
2f3317d5-1ba2-45e6-bb90-25cb762eda1e,Fiat,City car,Benzina,Usato,2007,500,Bianco,Manuale,1.242 cm³,3,4,4,5,Euro 4,940 kg,anteriore,Base,"5,1 l/100 km (comb.)
6,4 l/100 km (urbano)
4,3 l/100 km (extraurbano)","Pelle parziale, Nero",119 g CO2/km (comb.),13955027,Bianco,12 mese,,,,Sì,,Sì,,,,,,,,,,,
f2cb54c0-4577-4ad8-a527-8552ef5f3529,Ford,City car,Benzina,Usato,2010,Fiesta,Argento,Manuale,1.242 cm³,3,5,4,5,Euro 5,1.041 kg,anteriore,Metallizzato,"5,6 l/100 km (comb.)
7,4 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,129 g CO2/km (comb.),13954700,Argento,12 mese,,,,,,,,,,,,,,,,,
bae8a7ba-b295-4a7a-b4b8-57b2f7e08745,smart,City car,Benzina,Usato,2010,forTwo,Bianco,Automatico,999 cm³,3,2,3,5,Euro 4,825 kg,posteriore,Base,"4,7 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)","Stoffa, Nero",112 g CO2/km (comb.),13954486,Bianco,12 mese,,,,,,,,,,,,,,,,,
50c78d1d-8006-4fb0-b47e-fc0c9cd2704e,Fiat,City car,Benzina,Usato,2019,Panda,Grigio,Manuale,1.242 cm³,,4,,,,,anteriore,,,"Stoffa, Grigio",,01634340226-U43382,GREY,Sì,,,,Sì,,,,,,,,,,,,,
10cc72f2-cd23-4973-aa66-0315ee9e88a4,Fiat,City car,Benzina,Usato,2018,500,Grigio,Manuale,1.242 cm³,,4,,,,,anteriore,,,"Stoffa, Grigio",,01634340226-U43381,GREY,,,,,,,,,,,,,,,,,,
20c13d4b-ef57-4a30-a663-b4a9be3e718d,HUMMER,City car,Benzina,Usato,2011,H3,Bianco,Automatico,,,,,,,,,Metallizzato,,,,13957417,Bianco,,,,,,,,,,,,,,,,,,
90c75cc0-2ec3-4c84-8251-ba14fb6d9ce0,Volkswagen,City car,Benzina,Usato,2012,up!,Grigio,Manuale,999 cm³,3,4,3,5,Euro 5,929 kg,anteriore,Base,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",,108 g CO2/km (comb.),13940451,Antracite,12 mese,1,Sì,,Sì,,,,,05/2022,,,,,,,,
