File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Colore esterno,Tipo di cambio,Cilindrata,Porte,Posti a sedere,Cilindri,Marce,Classe emissioni,Peso a vuoto,Tipo di unità,Rivestimenti,Tipo di vernice,Proprietari,Usato Garantito,Tagliandi certificati,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Ultimo tagliando,Per neopatentati,_ - _ - Prossima revisione,_ - _ - Emissioni di CO21,_ - _ - Consumo carburante:1,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_U.json,eaedd15f-9fb7-4611-966e-e30381e45900,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Bianco,Automatico,1995 ,2,4,4,6,,1775,posteriore,"Pelle totale, Nero",Base,,,,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",127,,,,,,,,
singole_pagine_fuel_D_condition_U.json,201adf81-08ef-405c-a499-71de1f1cbe50,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Maggiolino,Argento,Manuale,1598 ,2,4,4,5,Euro 5,1462,anteriore,"Stoffa, Grigio",Metallizzato,,,Sì,"4,7 l/100 km (comb.)
5,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,,,,,,,
singole_pagine_fuel_D_condition_U.json,06ba5faf-8160-3e44-e053-0100007ff6df,Alfa Romeo,Cabrio,Diesel,Usato,Spider,Rosso,Manuale,1956 ,2,2,4,6,Euro 5,1615,,"Stoffa, Nero",,2,,Sì,"5,4 l/100 km (comb.)
7,1 l/100 km (urbano)
4,4 l/100 km (extraurbano)",142,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,2a4b5faf-2eb1-9c10-e053-0100007fc5a7,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,640,Bianco,Automatico,2993 ,2,4,6,8,Euro 6,2005,,,,,,Sì,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",149,Sì,07/2020,,07/2022,149 g CO2/km (comb.),"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5,1 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,4d70e9a6-4680-4918-a3a4-afc06e232491,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,640,Nero,Automatico,2993 ,2,4,6,8,Euro 5,1935,posteriore,"Pelle totale, Beige",Metallizzato,,12 mese,Sì,"5,7 l/100 km (comb.)
6,9 l/100 km (urbano)
4,9 l/100 km (extraurbano)",149,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,037a2a12-5260-43a7-9c9f-b111950aa0e3,Jeep,Cabrio,Diesel (Filtro antiparticolato),Usato,Renegade,Bianco,Manuale,1598 ,5,5,4,6,Euro 6,1430,anteriore,"Stoffa, Nero",,1,12 mese,Sì,"4,8 l/100 km (comb.)
5,3 l/100 km (urbano)
4,4 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,29db5baf-1ef8-2867-e053-0100007f62c1,Mitsubishi,Cabrio,Diesel,Usato,Pajero,Rosso,,,,,,,,,,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4cd0fb4c-43db-423a-90d1-2b14c98a5b30,BMW,Cabrio,Diesel,Usato,320,Nero,Automatico,1995 ,2,4,4,6,Euro 5,1730,,"Alcantara, Grigio",Metallizzato,1,,Sì,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,,,,,,,,
singole_pagine_fuel_D_condition_U.json,b45b59af-0a5c-4b2f-e053-0100007f9690,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 350,Nero,Automatico,2987 ,2,4,6,7,Euro 5,1845,,,,,,,"7 l/100 km (comb.)
9,1 l/100 km (urbano)
5,9 l/100 km (extraurbano)",185,,,,,,,,
singole_pagine_fuel_D_condition_U.json,7fb757af-6213-1960-e053-0100007fc7be,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A3,Blu/Azzurro,Manuale,1968 ,2,4,4,6,Euro 5,1425,,"Pelle totale, Beige",Metallizzato,1,Sì,Sì,"5,3 l/100 km (comb.)
6,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",139,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,07fd8c54-7ab6-47f5-a603-8e9d18f2c0c5,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Grigio,Automatico,1968 ,2,4,4,8,Euro 5,1730,anteriore,"Pelle totale, Nero",Metallizzato,1,,Sì,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",132,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,436bdf46-427b-4a1f-b6ef-254ceadd2b9a,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,118,Argento,Manuale,1995 ,2,4,4,6,Euro 5,1550,posteriore,"Stoffa, Grigio",Metallizzato,1,12 mese,Sì,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",127,,,,12/2021,,,,
singole_pagine_fuel_D_condition_U.json,bdf34caf-5dbf-8544-e053-0100007f3178,Audi,Cabrio,Diesel,Usato,A5,Bianco,Semiautomatico,1968 ,2,4,4,7,Euro 6,1765,,,,1,,Sì,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",118,Sì,,,05/2021,118 g CO2/km (comb.),"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",,
singole_pagine_fuel_D_condition_U.json,a8af49af-813b-4b3a-e053-0100007f85c0,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Bianco,Automatico,1968 ,2,4,4,8,Euro 5,1730,,Stoffa,,1,,Sì,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",132,Sì,08/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,40879235-99e7-48c7-a3bd-4e2156cd109f,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,C 220,Bianco,Manuale,2143 ,2,4,4,6,Euro 6,1735,posteriore,,,1,Sì,,"4,5 l/100 km (comb.)
5,4 l/100 km (urbano)
3,9 l/100 km (extraurbano)",116,,,,,,,,
singole_pagine_fuel_D_condition_U.json,cc737c91-6e6e-4333-bc0d-fd5292772527,Opel,Cabrio,Diesel,Usato,Cascada,Nero,Manuale,1956 ,2,4,,6,Euro 5,1701,anteriore,Nero,,,,,"5,2 l/100 km (comb.)
6,3 l/100 km (urbano)
4,6 l/100 km (extraurbano)",,,,,03/2021,,,,
singole_pagine_fuel_D_condition_U.json,7614c18f-766e-4bc1-a830-c825805f12bb,Audi,Cabrio,Diesel,Usato,A4,Argento,Automatico,2496 ,2,4,6,6,Euro 3,,anteriore,"Pelle totale, Grigio",Metallizzato,,,,"7,3 l/100 km (comb.)
10,1 l/100 km (urbano)
5,8 l/100 km (extraurbano)",184,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,e20791fb-b4ce-41a7-8b8e-739dbacc5f28,BMW,Cabrio,Diesel,Usato,218,Argento,Manuale,1995 ,2,4,,6,Euro 6,,posteriore,"Pelle parziale, Nero",Metallizzato,1,12 mese,Sì,"4,3 l/100 km (comb.)
5,1 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,,,,,
singole_pagine_fuel_D_condition_U.json,dd13b157-a65d-4cad-9350-4684feeb17fc,Fiat,Cabrio,Diesel (Filtro antiparticolato),Usato,500C,Blu/Azzurro,Manuale,1248 ,2,4,4,5,Euro 5,,anteriore,"Pelle totale, Grigio",Metallizzato,1,12 mese,,"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,fda32d06-055c-440b-87ab-6ccb472075a3,BMW,Cabrio,Diesel,Usato,435,Grigio,Automatico,2993 ,2,4,6,8,Euro 6,1925,,"Pelle totale, Nero",Metallizzato,,,,"5,9 l/100 km (comb.)
7 l/100 km (urbano)
5,3 l/100 km (extraurbano)",155,,,,,,,,
singole_pagine_fuel_D_condition_U.json,d11942af-d5e7-7616-e053-0100007f157d,smart,Cabrio,Diesel,Usato,forTwo,Nero,Automatico,999 ,3,2,3,5,Euro 5,875,,,,1,,Sì,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4 l/100 km (extraurbano)",114,,,,,,,,
singole_pagine_fuel_D_condition_U.json,1ce033af-12cc-076c-e053-0100007fbf9a,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,425,Bianco,Automatico,1995 ,2,4,4,8,Euro 6,1790,,"Pelle totale, Rosso",,,,,"5,4 l/100 km (comb.)
6,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",143,Sì,06/2020,,12/2021,,,,
singole_pagine_fuel_D_condition_U.json,99982faf-76f1-6664-e053-0100007fcc29,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,330,Nero,Automatico,2993 ,2,4,6,6,Euro 4,1825,,"Pelle totale, Nero",Metallizzato,1,,Sì,"6,8 l/100 km (comb.)
9,3 l/100 km (urbano)
5,3 l/100 km (extraurbano)",181,Sì,04/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,7b9b2eaf-3e63-1676-e053-0100007f6871,Audi,Cabrio,Diesel,Usato,A3,Bianco,Manuale,1598 ,2,4,4,5,Euro 5,1505,,,,,,Sì,"4,3 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,edaa2eaf-65b8-687c-e053-0100007f10ed,BMW,Cabrio,Diesel,Usato,120,Marrone,Automatico,1995 ,2,,4,6,Euro 5,1585,posteriore,,,,,,,,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,03ba20af-17be-c870-e053-0100007fe892,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,320,Blu/Azzurro,Automatico,1995 ,2,4,4,6,Euro 4,1670,,,,,,,"5,8 l/100 km (comb.)
7,5 l/100 km (urbano)
4,8 l/100 km (extraurbano)",153,,,,,,,,
singole_pagine_fuel_D_condition_U.json,af1bf9d3-b9c9-49f8-802f-6fe0e9c93ed5,Fiat,Cabrio,Diesel (Filtro antiparticolato),Usato,500C,Rosso,Manuale,1248 ,2,4,4,5,Euro 6,1020,anteriore,"Pelle parziale, Altro",,1,12 mese,Sì,"3,4 l/100 km (comb.)
4,1 l/100 km (urbano)
3 l/100 km (extraurbano)",89,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,a4c719af-945f-1822-e053-0100007f0d74,Audi,Cabrio,Diesel,Usato,TT,Bianco,Manuale,1968 ,2,2,4,6,Euro 5,1505,,,,,,,"5,3 l/100 km (comb.)
7,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",144,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8c3520ec-05fb-4e6a-a73e-44fdfb22153f,Mercedes-Benz,Cabrio,Diesel,Usato,E 220,Bianco,Automatico,1950 ,2,4,4,9,,1830,posteriore,"Pelle totale, Marrone",Metallizzato,,24 mese,Sì,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",133,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,f416e071-f5c7-4249-a080-3c06564a6601,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,320,Grigio,Automatico,1995 ,2,4,4,6,Euro 5,1730,posteriore,"Pelle totale, Nero",Metallizzato,,,,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f5e317af-323e-462c-e053-0100007fd2b6,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Nero,Semiautomatico,2967 ,2,4,6,7,Euro 5,1935,,,,,,,"6,8 l/100 km (comb.)
8,5 l/100 km (urbano)
5,8 l/100 km (extraurbano)",179,,,,,,,,
singole_pagine_fuel_D_condition_U.json,17c21917-1ad6-43a4-966a-f5641ebf5591,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,C 220,Bianco,Automatico,1950 ,2,4,4,9,Euro 6,,posteriore,"Pelle totale, Nero",,,24 mese,,"4,8 l/100 km (comb.)
5,2 l/100 km (urbano)
4,5 l/100 km (extraurbano)",126,,,,,,,,
singole_pagine_fuel_D_condition_U.json,42f20daf-31ac-c50c-e053-0100007fa897,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,320,Nero,Manuale,1995 ,2,4,4,6,Euro 5,1730,,"Pelle totale, Beige",Metallizzato,1,,,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,,,,,,,,
singole_pagine_fuel_D_condition_U.json,d0ce0eaf-be2a-ab75-e053-0100007fa845,smart,Cabrio,Diesel,Usato,forTwo,Nero,Automatico,799 ,3,,3,5,Euro 5,875,,"Pelle totale, Marrone",,1,,Sì,"3,3 l/100 km (comb.)
3,4 l/100 km (urbano)
3,3 l/100 km (extraurbano)",87,,07/2020,,07/2024,,,,
singole_pagine_fuel_D_condition_U.json,68aa89ad-47f2-4d0e-bd0e-70356c45f4a2,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Bianco,Manuale,1968 ,2,4,4,6,Euro 6,1850,4x4,Stoffa,Base,1,12 mese,Sì,"5,7 l/100 km (comb.)
6,5 l/100 km (urbano)
5,3 l/100 km (extraurbano)",150,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,90a00baf-c79d-856f-e053-0100007fbd0f,Volkswagen,Cabrio,Diesel,Usato,New Beetle,Argento,Manuale,1896 ,3,4,4,5,Euro 4,1473,,,,,,,"5,5 l/100 km (comb.)
6,9 l/100 km (urbano)
4,7 l/100 km (extraurbano)",149,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,c1370baf-a5dd-1f3e-e053-0100007fde82,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,120,Bianco,Manuale,1995 ,2,4,4,6,Euro 5,1580,,,,,,,"5 l/100 km (comb.)
6,2 l/100 km (urbano)
4,3 l/100 km (extraurbano)",132,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,3d019cd4-c5ee-466a-add2-60b4739f2f7b,Ford,Cabrio,Diesel,Usato,Fiesta,Grigio,Manuale,1499 ,5,5,4,6,Euro 6d-TEMP,1186,anteriore,Stoffa,Metallizzato,1,,,"3,5 l/100 km (comb.)
3,8 l/100 km (urbano)
3,4 l/100 km (extraurbano)",92,,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,86da45ae-3426-40bd-b17f-389474cdb9a1,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 220,Blu/Azzurro,Automatico,1950 ,2,4,4,9,Euro 6d-TEMP,1830,posteriore,"Pelle parziale, Nero",Metallizzato,1,12 mese,Sì,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",134,Sì,,,02/2023,,,,
singole_pagine_fuel_D_condition_U.json,09f869ad-5a0c-48fd-8400-05fff4f3cb8b,Fiat,Cabrio,Diesel (Filtro antiparticolato),Usato,500C,Bianco,Manuale,1248 ,2,4,4,5,Euro 5,1095,anteriore,,Base,,12 mese,,"4,2 l/100 km (comb.)
5,3 l/100 km (urbano)
3,6 l/100 km (extraurbano)",110,Sì,,Sì,,,,,
singole_pagine_fuel_D_condition_U.json,8e17faae-f8f8-b015-e053-0100007fbebc,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A3,Grigio,Semiautomatico,1968 ,2,4,4,6,Euro 6,1555,,,Metallizzato,1,,Sì,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,3 l/100 km (extraurbano)",124,,07/2020,,02/2022,,,,
singole_pagine_fuel_D_condition_U.json,7842f7ae-d154-a337-e053-0100007f4bb7,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Grigio,Automatico,1496 ,3,4,3,6,Euro 6,1320,,"Pelle totale, Marrone",Metallizzato,1,Sì,Sì,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,5aa63dbb-a90c-4bd8-988f-5420c094d61a,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Eos,Nero,Manuale,1968 ,3,4,4,6,Euro 4,1350,anteriore,"Pelle totale, Beige",Metallizzato,,,Sì,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,500cf867-43de-437f-a351-f71903a86ee5,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 220,Grigio,Automatico,1950 ,2,4,4,9,Euro 6,1830,posteriore,,,1,Sì,,"4,3 l/100 km (comb.)
4,8 l/100 km (urbano)
4 l/100 km (extraurbano)",113,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e669f3ae-dfae-bd59-e053-0100007fedb8,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,320,Grigio,Automatico,1995 ,2,4,4,6,Euro 4,1730,,"Pelle totale, Grigio",Metallizzato,2,,Sì,"5,3 l/100 km (comb.)
6,9 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,,09/2020,,07/2021,,,,
singole_pagine_fuel_D_condition_U.json,f289f2ae-ea24-3c6e-e053-0100007f0ceb,Aixam,Cabrio,Diesel,Usato,Scouty R,Arancione,Automatico,400 ,3,1,2,,Euro 2,425,,,,,,,,,Sì,09/2020,Sì,09/2020,,,,
singole_pagine_fuel_D_condition_U.json,0dd9f0ae-9c6c-5320-e053-0100007f03b9,Renault,Cabrio,Diesel (Filtro antiparticolato),Usato,Megane,Nero,Manuale,1870 ,2,4,4,6,Euro 4,1500,,,,,,Sì,"5,8 l/100 km (comb.)
7,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",154,,,,,,,,
singole_pagine_fuel_D_condition_U.json,ce04b0a6-661e-44df-b303-3e464e8ae3c7,Fiat,Cabrio,Diesel,Usato,500C,Rosso,Manuale,1248 ,2,4,4,5,Euro 6,,anteriore,,,1,12 mese,,"3,4 l/100 km (comb.)
4,1 l/100 km (urbano)
3 l/100 km (extraurbano)",89,,,,,,,,
singole_pagine_fuel_D_condition_U.json,f4419ea0-de90-4a17-87c2-c7b0776620f3,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Bianco,Automatico,1496 ,3,4,3,6,Euro 6,1320,anteriore,"Pelle parziale, Grigio",Base,,24 mese,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,0895b8ab-4722-4f41-a5ca-2fa03f766781,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Grigio,Automatico,1995 ,2,4,4,8,Euro 6,1790,posteriore,"Pelle totale, Marrone",Metallizzato,,24 mese,,"5,4 l/100 km (comb.)
6,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",143,,,,,,,,
singole_pagine_fuel_D_condition_U.json,4323ec5e-f313-4839-998e-9923206702f6,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,E 220,Nero,Automatico,2143 ,2,4,4,6,Euro 5,1825,posteriore,"Pelle totale, Nero",Metallizzato,,12 mese,Sì,"4,9 l/100 km (comb.)
5,9 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,,,,,,,,
singole_pagine_fuel_D_condition_U.json,57ae1a9c-359d-4aff-bec8-fbbdf590daea,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Argento,Automatico,1496 ,3,4,3,6,Euro 6,1320,anteriore,"Pelle parziale, Grigio",Base,,24 mese,,"3,8 l/100 km (comb.)
4,4 l/100 km (urbano)
3,5 l/100 km (extraurbano)",100,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8a6c80a2-a2d5-4401-a0bf-2a2594b245f9,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Argento,Automatico,1995 ,2,4,4,8,Euro 6,1790,posteriore,"Pelle totale, Marrone",Metallizzato,,24 mese,,"5,4 l/100 km (comb.)
6,7 l/100 km (urbano)
4,7 l/100 km (extraurbano)",143,,,,,,,,
singole_pagine_fuel_D_condition_U.json,e6b071cf-2f69-42ec-a87a-6ac7046e4506,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,220,Blu/Azzurro,Automatico,1995 ,2,4,4,8,Euro 6,1660,posteriore,"Pelle totale, Beige",Metallizzato,,12 mese,,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",135,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,95cae7ae-196b-975b-e053-0100007fe36b,BMW,Cabrio,Diesel,Usato,330,Oro,Automatico,,2,4,,,,,posteriore,"Pelle totale, Beige",Metallizzato,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8d57e5ae-9d0d-bf32-e053-0100007f88da,MINI,Cabrio,Diesel (Filtro antiparticolato),Usato,Cooper D Cabrio,Nero,Automatico,1598 ,3,4,4,6,Euro 5,,anteriore,"Stoffa, Nero",Metallizzato,3,,Sì,"5,3 l/100 km (comb.)
7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",140,Sì,01/2019,,,,,,
singole_pagine_fuel_D_condition_U.json,b50581c4-19d9-43dd-84d2-7cc453882f64,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Nero,Automatico,1995 ,2,4,4,6,Euro 5,1825,posteriore,"Pelle totale, Beige",Metallizzato,2,,Sì,"5,1 l/100 km (comb.)
5,9 l/100 km (urbano)
4,6 l/100 km (extraurbano)",134,,03/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,35a5c337-392f-4780-8a76-a67ca6bac532,Audi,Cabrio,Diesel (Filtro antiparticolato),Usato,A5,Blu/Azzurro,Automatico,1968 ,2,4,4,8,Euro 5,1730,anteriore,Stoffa,Metallizzato,1,12 mese,Sì,"5 l/100 km (comb.)
5,8 l/100 km (urbano)
4,6 l/100 km (extraurbano)",132,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,fc4cddae-43f2-e44d-e053-0100007f0c5a,Saab,Cabrio,Diesel (Filtro antiparticolato),Usato,9-3,Argento,Manuale,1910 ,2,4,4,6,Euro 4,1575,,,,,,Sì,"6,3 l/100 km (comb.)
8,4 l/100 km (urbano)
5,1 l/100 km (extraurbano)",169,Sì,07/2020,,,,,,
singole_pagine_fuel_D_condition_U.json,541148c8-8e49-4a38-94c9-b9db7804665a,Volkswagen,Cabrio,Diesel (Filtro antiparticolato),Usato,Maggiolino,Marrone,Manuale,,2,4,4,6,Euro 5,,anteriore,"Pelle totale, Beige",Metallizzato,1,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,df9adbae-0e58-5e7a-e053-0100007f4a87,BMW,Cabrio,Diesel,Usato,420,Nero,,,2,,,,,,,,Metallizzato,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,8dced2ae-1a7c-ec53-e053-0100007fd630,Alfa Romeo,Cabrio,Diesel,Usato,Spider,Grigio,Manuale,2387 ,2,2,5,6,Euro 4,1735,,Altro,,,,,"6,8 l/100 km (comb.)
9,2 l/100 km (urbano)
5,4 l/100 km (extraurbano)",179,,,,,,,,
singole_pagine_fuel_D_condition_U.json,c408d2ae-097e-6f73-e053-0100007f5cc7,Audi,Cabrio,Diesel,Usato,A4,Argento,Automatico,2496 ,2,4,6,6,Euro 3,1835,,,,,,,"7,3 l/100 km (comb.)
10,1 l/100 km (urbano)
5,8 l/100 km (extraurbano)",184,,,,,,,,
singole_pagine_fuel_D_condition_U.json,302ad2ae-fbb3-7103-e053-0100007f65e8,Volkswagen,Cabrio,Diesel,Usato,New Beetle,Blu/Azzurro,Manuale,1896 ,3,4,4,5,Euro 4,1426,anteriore,,Metallizzato,,,,"5,1 l/100 km (comb.)
5 l/100 km (urbano)
4,7 l/100 km (extraurbano)",145,Sì,,,05/2021,,,,
singole_pagine_fuel_D_condition_U.json,fc7b6d86-3297-4662-9277-90a6b89bcbbd,MINI,Cabrio,Diesel,Usato,Cooper SD Cabrio,Argento,Automatico,1995 ,3,4,4,8,Euro 6,1380,anteriore,"Pelle totale, Grigio",Metallizzato,1,Sì,,"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",114,,,,,,,,
singole_pagine_fuel_D_condition_U.json,aeaa04e4-0dc4-4aa3-8228-657416ad7a81,MINI,Cabrio,Diesel,Usato,Cooper SD Cabrio,Argento,Automatico,1995 ,3,4,4,8,Euro 6,1380,anteriore,"Pelle totale, Grigio",Metallizzato,1,Sì,,"4,4 l/100 km (comb.)
4,9 l/100 km (urbano)
4,1 l/100 km (extraurbano)",114,,,,,,,,
singole_pagine_fuel_D_condition_U.json,1c9ccfae-dd25-2e44-e053-0100007fa4fb,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Nero,Automatico,2000 ,2,,,8,,,posteriore,,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_U.json,b5a1ceae-cdd4-944e-e053-0100007f6197,Opel,Cabrio,Diesel (Filtro antiparticolato),Usato,Meriva,Nero,Automatico,2000 ,2,5,4,5,Euro 3,1600,posteriore,"Pelle totale, Grigio",Metallizzato,1,,,"4,5 l/100 km (comb.)
5,6 l/100 km (urbano)
3,9 l/100 km (extraurbano)",119,,,,,,,,
singole_pagine_fuel_D_condition_U.json,41c556b0-6bf4-4afe-8656-5b473386609e,BMW,Cabrio,Diesel (Filtro antiparticolato),Usato,420,Argento,Automatico,1995 ,2,4,4,8,Euro 6,1755,posteriore,"Pelle totale, Nero",Metallizzato,3,12 mese,,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",133,Sì,,,02/2021,,,,
singole_pagine_fuel_D_condition_U.json,7a0fcdae-ae71-dd09-e053-0100007f0e63,Fiat,Cabrio,Diesel (Filtro antiparticolato),Usato,500C,Bianco,Manuale,1248 ,2,4,4,5,Euro 5,1095,,,,,,,"3,9 l/100 km (comb.)
5 l/100 km (urbano)
3,3 l/100 km (extraurbano)",104,,,,,,,,
singole_pagine_fuel_D_condition_U.json,eebca566-4fc0-4495-8eb0-ffe891759f0e,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,220,Nero,Automatico,1950 ,,4,,,,,posteriore,"Pelle parziale, Nero",,,,,,,Sì,,,,,,,
singole_pagine_fuel_D_condition_U.json,34b1044e-ef92-4624-a5f7-22a98407c1d2,BMW,Cabrio,Diesel,Usato,420,Bianco,Automatico,1995 ,2,4,4,8,Euro 6,1755,,"Pelle totale, Nero",Metallizzato,1,12 mese,Sì,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",133,,,,,,,,
singole_pagine_fuel_D_condition_U.json,6b56ba1b-0ba2-4b41-8690-2a68038a8c6b,Mercedes-Benz,Cabrio,Diesel (Filtro antiparticolato),Usato,SLK 250,Nero,Automatico,2143 ,2,2,4,7,Euro 5,1605,posteriore,"Stoffa, Nero",Metallizzato,1,12 mese,,"4,4 l/100 km (comb.)
5,2 l/100 km (urbano)
3,9 l/100 km (extraurbano)",114,,,,09/2021,,,,
