File,id_annuncio,Marca,Carrozzeria,Alimentazione,Tipo di veicolo,Modello,Cilindrata,Tipo di cambio,Colore esterno,Posti a sedere,Porte,Cilindri,Tipo di unità,Marce,Classe emissioni,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Consumo carburante,Emissioni di CO2,Veicolo per non fumatori,Tagliandi certificati,Per neopatentati,_ - _ - Prossima revisione,Ultimo tagliando,_ - _ - Prossima nuova,_ - _ - Numero della chiave
singole_pagine_fuel_D_condition_S.json,7e04a0fb-b158-4d04-95c4-219477164650,SsangYong,SUV/Fuoristrada/Pick-up,Diesel,KM0,Korando,1597 ,Automatico,Bianco,5,5,4,anteriore,6,Euro 6,"Stoffa, Grigio",Base,1560,,,"5 l/100 km (comb.)
5,4 l/100 km (urbano)
4,9 l/100 km (extraurbano)",133,,,,,,,
singole_pagine_fuel_D_condition_S.json,e87a5a7a-fb42-4c1e-b21d-9c6d67833bc2,Skoda,SUV/Fuoristrada/Pick-up,Diesel,KM0,Kamiq,1598 ,Automatico,Bianco,5,5,4,anteriore,7,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,,48 mese,,"4,2 l/100 km (comb.)
5,5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",111,,,,,,,
singole_pagine_fuel_D_condition_S.json,1077adae-de8b-4c5b-990a-f23f13f5fea9,Peugeot,SUV/Fuoristrada/Pick-up,Diesel,KM0,3008,1199 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Altro, Altro",,,24 mese,,"5,2 l/100 km (comb.)
6,1 l/100 km (urbano)
4,7 l/100 km (extraurbano)",119,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,67a562bd-8713-4f42-a722-45d1ceb3e3b5,Peugeot,SUV/Fuoristrada/Pick-up,Diesel,KM0,3008,1997 ,Automatico,Grigio,5,5,4,anteriore,8,,"Altro, Altro",Metallizzato,,24 mese,,"4,9 l/100 km (comb.)
5,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",129,,,,,,,
singole_pagine_fuel_D_condition_S.json,e960f2d0-f19a-4d75-8361-7b08b53f2980,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,,Bianco,5,5,4,anteriore,6,Euro 6,"Pelle totale, Nero",Perlato,,,,"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",122,,,,,,,
singole_pagine_fuel_D_condition_S.json,d644adde-6229-4b07-8f65-108878f48b6b,Peugeot,SUV/Fuoristrada/Pick-up,Diesel,KM0,2008,1499 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Grigio",Metallizzato,1355,12 mese,1,"3,6 l/100 km (comb.)
4,2 l/100 km (urbano)
3,3 l/100 km (extraurbano)",96,,,,,,,
singole_pagine_fuel_D_condition_S.json,ffea4c12-ec03-472c-9367-942278769cf0,SEAT,SUV/Fuoristrada/Pick-up,Diesel,KM0,Tarraco,1968 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1687,24 mese,1,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,6 l/100 km (extraurbano)",123,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,b913ddea-2620-49a5-a1e6-f1dc9488e34f,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Bianco,5,5,4,anteriore,8,Euro 6d-TEMP,"Pelle totale, Nero",,1750,,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",146,,,,,,,
singole_pagine_fuel_D_condition_S.json,0b1adbde-7442-4e6b-a5c3-e3e185e4459e,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1956 ,Manuale,,5,5,4,4x4,9,Euro 6,,,,,,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",154,,,,,,,
singole_pagine_fuel_D_condition_S.json,95d0c446-81c1-4325-bee4-9274a08bad90,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,,5,5,4,anteriore,6,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,95464fab-a31d-49bc-b347-4394b5754390,Jaguar,SUV/Fuoristrada/Pick-up,Diesel,KM0,F-Pace,1999 ,Automatico,Grigio,5,,,4x4,,Euro 6,,,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,5628479e-4155-40f6-aeb8-187bed402487,Mitsubishi,SUV/Fuoristrada/Pick-up,Diesel,KM0,L200,2268 ,Automatico,Grigio,5,4,4,4x4,6,Euro 6d-TEMP,Stoffa,,2110,,1,"7,8 l/100 km (comb.)
8,6 l/100 km (urbano)
7,3 l/100 km (extraurbano)",206,,,,,,,
singole_pagine_fuel_D_condition_S.json,13ae75f4-f12c-4bdb-8c8a-4fecea0d07a8,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1430,24 mese,1,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,deacca02-4632-48dd-bef5-ee7f5e3adcf8,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Automatico,Bianco,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1430,24 mese,1,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4 l/100 km (extraurbano)",127,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,de7bd1df-a517-4ac0-b6ca-fd323955e5dc,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Automatico,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1430,24 mese,1,"4,8 l/100 km (comb.)
5,8 l/100 km (urbano)
4 l/100 km (extraurbano)",127,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,7eb909d9-07ad-44fc-9cf0-12e9d201258c,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,"Stoffa, Nero",Metallizzato,1430,24 mese,1,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,cc12a53c-7fa7-4941-8906-a261f9d8eb4f,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1598 ,Manuale,Blu/Azzurro,5,5,4,anteriore,6,Euro 6d,"Stoffa, Nero",Metallizzato,1430,24 mese,1,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,2 l/100 km (extraurbano)",127,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,4b718779-50b5-4f5d-95f9-be375639004e,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Compass,1598 ,Manuale,Nero,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1505,24 mese,1,"5,1 l/100 km (comb.)
6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",133,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,4dd0ca52-7059-463c-bdbe-7e722765e14c,Hyundai,SUV/Fuoristrada/Pick-up,Diesel,KM0,Tucson,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d,,Base,1582,60 mese,,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,4c9a87da-3740-4f82-b682-9b4535a14264,Hyundai,SUV/Fuoristrada/Pick-up,Diesel,KM0,Tucson,1598 ,Manuale,Bronzo,5,5,4,anteriore,6,Euro 6d,,Metallizzato,1582,60 mese,,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,d970ab42-d6eb-4621-b556-e608cf0f7349,Hyundai,SUV/Fuoristrada/Pick-up,Diesel,KM0,Tucson,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d,,Base,1582,60 mese,,"4,6 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",122,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,bb25d35e-b95f-435c-8ef2-6e420dd1e0f1,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,,Metallizzato,1320,24 mese,,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",124,,,,,,,
singole_pagine_fuel_D_condition_S.json,e60a4a4b-05e8-4e78-8516-882da9255e74,Citroen,SUV/Fuoristrada/Pick-up,Diesel,KM0,C5 Aircross,1499 ,Manuale,Nero,5,5,4,anteriore,6,Euro 6,Grigio,Base,1505,24 mese,1,"3,9 l/100 km (comb.)
4,4 l/100 km (urbano)
3,6 l/100 km (extraurbano)",102,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,4f8089e8-b377-4c27-b844-5b17e0226d6b,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q5,1968 ,Automatico,Blu/Azzurro,5,5,4,4x4,7,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1845,24 mese,,"5,5 l/100 km (comb.)
5,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",144,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,ac2ec6e6-d9e9-4c16-b6ba-8946802dba44,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Automatico,Bianco,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Grigio",Metallizzato,1395,24 mese,,"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",122,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,2914aa83-375a-4f15-b14e-1de9e2672ea1,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Automatico,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Grigio",Metallizzato,1395,24 mese,,"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",122,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,85e08522-74e6-41ab-a19c-4b8d1d3da97b,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Grigio",Metallizzato,1395,24 mese,,"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",122,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,599d6534-c67d-4b80-b2d9-cff6def60b92,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6,"Pelle parziale, Grigio",Metallizzato,1395,24 mese,,"4,7 l/100 km (comb.)
5 l/100 km (urbano)
4,5 l/100 km (extraurbano)",122,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,ea7aa6ff-cf9b-4274-b735-3f8543337692,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1385,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,748d94ac-7efe-468a-89df-d7902582aab0,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Nero,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1385,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,10e6715b-8590-484a-926b-08862fc22ea0,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1749 ,Manuale,Blu/Azzurro,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1525,36 mese,,"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",123,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,d9857169-9f3b-4e9b-94f7-a1fc49f20297,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1385,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,17fb57fc-2ae6-43cf-815c-982b6f867f1f,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1749 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1525,36 mese,,"4,7 l/100 km (comb.)
5,8 l/100 km (urbano)
4,2 l/100 km (extraurbano)",123,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,d2458c64-6ec5-4472-8f9d-0e4f786a5f65,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1310,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,71835a5e-bae4-42e6-9366-3812fb340a1d,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Nero,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1310,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,6e85a13a-1a7a-450c-8039-886e32fc3932,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle parziale, Nero",Metallizzato,1310,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,1d81c1d9-6055-4e57-87b9-35d6ddbc70d5,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1310,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,acc07d97-0c18-4421-86d6-334e3cd0322b,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1310,36 mese,,"3,8 l/100 km (comb.)
4,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",99,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,d381e632-93af-475f-aa26-09b49eac2c31,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Automatico,Grigio,5,5,4,anteriore,7,Euro 6d-TEMP,"Pelle parziale, Grigio",Metallizzato,1460,36 mese,1,"4,2 l/100 km (comb.)
4,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",112,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,2d32d184-46a4-44da-9cad-f6f0fa317b0c,Renault,SUV/Fuoristrada/Pick-up,Diesel,KM0,Kadjar,1461 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6,Stoffa,,,,,"4,3 l/100 km (comb.)
5 l/100 km (urbano)
3,9 l/100 km (extraurbano)",115,,,,,,,
singole_pagine_fuel_D_condition_S.json,13171d05-a366-44de-b64d-833abf035d39,Land Rover,SUV/Fuoristrada/Pick-up,Diesel,KM0,Range Rover Evoque,1999 ,Automatico,Bianco,5,5,4,4x4,9,Euro 6,,Metallizzato,,,,,,,,,,,,
singole_pagine_fuel_D_condition_S.json,5c2973a8-b42f-4fb1-951d-6d9d4ceccf1a,Ford,SUV/Fuoristrada/Pick-up,Diesel,KM0,Ranger,1997 ,Automatico,Grigio,5,4,4,4x4,1,Euro 6,"Pelle totale, Nero",Metallizzato,2585,24 mese,1,"7,8 l/100 km (comb.)
9,8 l/100 km (urbano)
6,7 l/100 km (extraurbano)",201,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,fd3c2333-6362-4512-ab3b-6fe83ee77cc0,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1956 ,Manuale,Bianco,5,5,4,4x4,9,Euro 6d-TEMP,"Stoffa, Nero",,1505,18 mese,1,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",154,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,e614d77a-8717-49d7-8a44-7792ed54832a,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q5,1968 ,Automatico,Nero,5,5,4,4x4,7,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,1845,,1,"5,5 l/100 km (comb.)
5,9 l/100 km (urbano)
5,2 l/100 km (extraurbano)",144,,,,,,,
singole_pagine_fuel_D_condition_S.json,0326cbe5-4715-4825-acb6-0f4b2ed8f505,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1956 ,Manuale,Bianco,5,5,4,4x4,9,Euro 6d-TEMP,"Stoffa, Nero",,1505,18 mese,1,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",154,Sì,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,cd511cc7-d108-495d-9a8e-e96d3c432a87,Mitsubishi,SUV/Fuoristrada/Pick-up,Diesel,KM0,L200,2268 ,Manuale,Grigio,5,4,4,4x4,6,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,2105,,1,"7,6 l/100 km (comb.)
8,7 l/100 km (urbano)
6,9 l/100 km (extraurbano)",199,,,,,,,
singole_pagine_fuel_D_condition_S.json,1d5059e8-4c05-4beb-931e-24e3905f38ab,Mitsubishi,SUV/Fuoristrada/Pick-up,Diesel,KM0,L200,2268 ,Automatico,Nero,5,4,4,4x4,6,Euro 6d-TEMP,"Stoffa, Altro",Metallizzato,2110,,1,"7,8 l/100 km (comb.)
8,6 l/100 km (urbano)
7,3 l/100 km (extraurbano)",206,,,,,,,
singole_pagine_fuel_D_condition_S.json,e1881ebf-6a19-4ace-b458-29fa5405af93,BMW,SUV/Fuoristrada/Pick-up,Diesel,KM0,X6,2993 ,Automatico,Nero,5,5,6,4x4,8,Euro 6,,Metallizzato,2185,Sì,1,"6 l/100 km (comb.)
6,7 l/100 km (urbano)
5,6 l/100 km (extraurbano)",158,,,,,,,
singole_pagine_fuel_D_condition_S.json,b07cb47d-f812-430a-a2bb-3a998f5a8d49,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1749 ,Automatico,Nero,5,5,4,4x4,,Euro 6,"Stoffa, Grigio",Metallizzato,1655,Sì,,"5,5 l/100 km (comb.)
6,6 l/100 km (urbano)
4,9 l/100 km (extraurbano)",145,,,,,,,
singole_pagine_fuel_D_condition_S.json,6eff5cef-8998-4761-ad2c-47115594a914,SEAT,SUV/Fuoristrada/Pick-up,Diesel,KM0,Ateca,1598 ,Automatico,Nero,5,5,4,anteriore,7,Euro 6,"Alcantara, Nero",Metallizzato,1446,Sì,,"4,9 l/100 km (comb.)
5,3 l/100 km (urbano)
4,7 l/100 km (extraurbano)",115,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,3b5b1b62-fc69-458d-b207-46cdfb682d81,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1248 ,Manuale,Nero,5,5,4,anteriore,5,Euro 6d,"Stoffa, Grigio",Base,1320,24 mese,1,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",111,,,Sì,07/2024,,,
singole_pagine_fuel_D_condition_S.json,f0396956-755c-42f1-9b6b-9df81a3380dc,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1248 ,Manuale,Bianco,5,5,4,anteriore,5,Euro 6d,"Pelle parziale, Grigio",Base,1320,24 mese,1,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",111,,,Sì,07/2024,,,
singole_pagine_fuel_D_condition_S.json,be63c1a0-6f87-460b-9146-5a01f8622d71,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1598 ,Manuale,Nero,5,5,4,anteriore,6,Euro 6d,"Pelle parziale, Nero",Base,1320,24 mese,1,"4,7 l/100 km (comb.)
5,5 l/100 km (urbano)
4,1 l/100 km (extraurbano)",124,,,,08/2023,,,
singole_pagine_fuel_D_condition_S.json,9649cbc5-2410-4db3-815f-6e96d417ee17,Fiat,SUV/Fuoristrada/Pick-up,Diesel,KM0,500X,1248 ,Manuale,Bianco,5,5,4,anteriore,5,Euro 6d-TEMP,"Pelle parziale, Grigio",Base,1320,24 mese,1,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,5 l/100 km (extraurbano)",111,Sì,,Sì,12/2022,,,
singole_pagine_fuel_D_condition_S.json,1fdcc0f1-913d-4b16-a716-936b2aa0e3e2,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Bianco,5,5,4,4x4,8,Euro 6d,"Pelle totale, Nero",Base,1750,24 mese,1,"6,1 l/100 km (comb.)
6,6 l/100 km (urbano)
5,6 l/100 km (extraurbano)",160,Sì,,,03/2023,,,
singole_pagine_fuel_D_condition_S.json,1697471b-77c1-43b3-8a3d-605f2b2e252a,Alfa Romeo,SUV/Fuoristrada/Pick-up,Diesel,KM0,Stelvio,2143 ,Automatico,Blu/Azzurro,5,5,4,4x4,8,Euro 6d-TEMP,"Pelle totale, Nero",Metallizzato,1750,12 mese,1,"5,6 l/100 km (comb.)
6,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",147,,,,07/2023,,,
singole_pagine_fuel_D_condition_S.json,4cd66b59-35f7-4a18-b8d6-2e412c058460,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Wrangler,2776 ,Automatico,Bianco,5,5,4,4x4,5,Euro 6,"Pelle totale, Nero",Base,2148,12 mese,,"9 l/100 km (comb.)
10,8 l/100 km (urbano)
7,9 l/100 km (extraurbano)",235,Sì,,,,,,
singole_pagine_fuel_D_condition_S.json,1329b1ce-50aa-4813-bdc9-09392cd8280e,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,Bianco,5,5,4,anteriore,6,Euro 6d-TEMP,"Stoffa, Nero",Metallizzato,1460,24 mese,,"4,2 l/100 km (comb.)
4,7 l/100 km (urbano)
3,9 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,0e96d669-831d-4d32-b0e0-5460fc7616a0,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1956 ,Automatico,Grigio,5,5,4,4x4,9,Euro 6,"Stoffa, Nero",Metallizzato,1505,18 mese,,"5,8 l/100 km (comb.)
7,1 l/100 km (urbano)
5,1 l/100 km (extraurbano)",154,,,,,,,
singole_pagine_fuel_D_condition_S.json,0fdb77e2-c0b0-49b1-b809-48fb0bd90c9a,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,anteriore,7,,Nero,,1465,13 mese,,,,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,1da1970c-5eec-4360-98df-a7a798aadae3,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,anteriore,7,,Nero,,1465,13 mese,,,,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,75403a56-53f5-44ef-a29b-e1696e996fc6,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Compass,1598 ,Manuale,,5,5,4,anteriore,6,Euro 6,,,,,,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,4 l/100 km (extraurbano)",130,,,,,,,
singole_pagine_fuel_D_condition_S.json,46292134-0669-497e-8bdc-3d5cf74f0df9,Nissan,SUV/Fuoristrada/Pick-up,Diesel,KM0,Qashqai,1461 ,Manuale,,5,5,4,anteriore,6,Euro 6,,,,,,"4,2 l/100 km (comb.)
4,6 l/100 km (urbano)
4 l/100 km (extraurbano)",110,,,,,,,
singole_pagine_fuel_D_condition_S.json,6886d40c-9a5d-4bf5-a6f7-10bbb093414a,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,anteriore,7,,Nero,,1465,13 mese,,,,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,d7bb1a4a-44dc-4519-93e2-4fa65dccc035,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Compass,1956 ,Automatico,Grigio,5,5,4,4x4,9,Euro 6,"Pelle parziale, Nero",Metallizzato,1615,Sì,,"6,2 l/100 km (comb.)
7,4 l/100 km (urbano)
5,2 l/100 km (extraurbano)",157,,,,,,,
singole_pagine_fuel_D_condition_S.json,eff0c73c-e825-4888-b349-54ede6bf2650,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,anteriore,7,,Nero,,1465,13 mese,,,,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,29124d31-4840-43b1-a1c2-6f5a3387f783,Audi,SUV/Fuoristrada/Pick-up,Diesel,KM0,Q2,1968 ,Automatico,Grigio,5,5,4,anteriore,7,,Nero,,1465,13 mese,,,,,Sì,,,,,
singole_pagine_fuel_D_condition_S.json,b8516d54-3429-425a-bbd3-0c3159022b0c,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Renegade,1956 ,Automatico,Bianco,5,5,4,4x4,9,Euro 6,,,,,,"6,3 l/100 km (comb.)
7,5 l/100 km (urbano)
5,6 l/100 km (extraurbano)",166,,,,,,,
singole_pagine_fuel_D_condition_S.json,0a83bb80-900e-464f-932a-23461892278a,Jeep,SUV/Fuoristrada/Pick-up,Diesel,KM0,Compass,1598 ,Manuale,Grigio,5,5,4,anteriore,6,Euro 6d-TEMP,"Pelle totale, Nero",,1615,24 mese,1,"4,7 l/100 km (comb.)
5,9 l/100 km (urbano)
4 l/100 km (extraurbano)",122,Sì,,,,,,
