Carrozzeria,id_annuncio,Alimentazione,Tipo di cambio,Tipo di veicolo,Marca,Modello,Porte,Tipo di unità,Cilindrata,Posti a sedere,Cilindri,Colore esterno,Marce,Classe emissioni,Consumo carburante,Colore originale,Rivestimenti,Tipo di vernice,Peso a vuoto,Usato Garantito,Proprietari,Veicolo per non fumatori,Anno,Tagliandi certificati
City car,0913e4ab-4c9e-4824-9a31-912dadf866e1,Benzina,Automatico,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Altro",,,,,,2020,
City car,4d693c0c-36e0-4fca-a3ea-9c4ed027f538,Benzina,Automatico,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Nero",,,,,,2020,
City car,646f1c98-4703-426c-9710-8096151b89d5,Benzina,Automatico,Nuovo,Fiat,500,3,anteriore,1242,4,4,Lilla,5,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,,,,,2020,
City car,fa20c083-21e6-4979-95c3-1ca9f417aa66,Benzina,Automatico,Nuovo,Fiat,500,3,anteriore,1242,4,4,Rosso,5,Euro 6,"4,9 l/100 km (comb.)
5,8 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,,,,,2020,
City car,2577d017-71e7-4a8b-ac18-f22d30b4a373,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,999,5,3,Grigio,5,Euro 6d-TEMP,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,995,60 mese,0,,,Sì
City car,147b9979-d2fd-42d1-bbed-352b137ea242,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,999,4,3,Blu/Azzurro,6,Euro 6d-TEMP,"5 l/100 km (comb.)
4 l/100 km (urbano)
3 l/100 km (extraurbano)",,"Stoffa, Nero",,1055,24 mese,0,,,
City car,11e87d7a-9207-4262-8177-1eebedffb702,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,,Bianco,5,Euro 6,"4,8 l/100 km (comb.)",Bianco,,,,23 mese,,,2020,
City car,4cc0146d-6ed1-42f7-8142-c704d0de69cb,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1000,5,3,Grigio,,,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",TITANIUM GREY (M),"Stoffa, Nero",Base,,60 mese,,,,
City car,f5ff3f71-2b99-4335-a8e4-f84e0eb64675,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1000,5,3,Blu/Azzurro,,Euro 6,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",CERULEAN BLUE (M),"Stoffa, Nero",Base,,60 mese,,,,
City car,aa46e370-ae33-4199-9f2f-5ab15650956a,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1000,5,3,Rosso,,,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",WINE RED,"Stoffa, Nero",Base,,60 mese,,,,
City car,ca2d1507-433a-4753-a993-faad09ce04b3,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1000,5,3,Grigio,,,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",TITANIUM GREY (M),"Stoffa, Nero",Base,,60 mese,,,,
City car,81d024c5-56fd-46dd-9c17-bf94c91b686c,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,,Rosso,5,Euro 6,"4,8 l/100 km (comb.)",Rosso,,,,23 mese,,,2020,
City car,adfb22cf-1233-44a8-92bf-c22ca38c9c63,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,,Grigio,5,Euro 6,"4,8 l/100 km (comb.)",Grigio,,,,23 mese,,,2020,
City car,bb643c6f-793c-40b6-a99f-c18a40d1072f,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,,Grigio,5,Euro 6,"4,8 l/100 km (comb.)",Grigio,,,,23 mese,,,2020,
City car,4a0f49ed-9089-4880-926a-af674fe086de,Benzina,Manuale,Nuovo,Hyundai,i10,5,anteriore,998,4,3,Bianco,5,Euro 6,"5,1 l/100 km (comb.)
6,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Stoffa, Nero",,,,,Sì,2020,
City car,e148a55f-5b52-4f43-bc46-da3caba1fea8,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Nero,5,Euro 6,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Nero,"Stoffa, Grigio",Metallizzato,960,,,,,
City car,c5c7d1c0-579c-4726-961d-25900b5fb3a7,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Grigio,5,,"5 l/100 km (comb.)
6,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Grigio scuro,,Metallizzato,960,24 mese,,,2019,
City car,9f133946-66a6-4ee6-bfde-64bef17e7a28,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,,"5,2 l/100 km (comb.)
6,5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",,"Altro, Altro",,,24 mese,,,,
City car,9523900f-1760-4d50-8dbc-fccf19a27d8b,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,999,4,3,Nero,6,,"3,9 l/100 km (comb.)
4,7 l/100 km (urbano)
3,4 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,24 mese,,,,
City car,04ec5c90-92df-4b51-81f9-961b0a541695,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,999,5,3,Grigio,5,Euro 6d-TEMP,"4,5 l/100 km (comb.)
5,2 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,995,60 mese,0,,,Sì
City car,7009f37b-18de-4d8a-ba22-c8e45221ef19,Benzina,Automatico,Nuovo,MINI,John Cooper Works,3,anteriore,1998,2,4,Grigio,8,Euro 6,"7,3 l/100 km (comb.)
9,1 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Racing Grey,"Pelle parziale, Nero",Metallizzato,1330,24 mese,,,,
City car,a21b4c3f-4ebb-495f-8700-7c102404e8df,Benzina,Automatico,Nuovo,MINI,John Cooper Works,3,anteriore,1998,2,4,Grigio,8,Euro 6,"7,3 l/100 km (comb.)
9,1 l/100 km (urbano)
6,2 l/100 km (extraurbano)",Racing Grey,"Pelle parziale, Nero",Metallizzato,1330,24 mese,,,,
City car,3ac0f589-da38-4195-beab-f9a0beb413b4,Benzina,Manuale,Nuovo,Fiat,500,,anteriore,1242,4,4,Rosso,5,,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",,"Stoffa, Altro",,960,,,,2020,
City car,851eef78-593c-490f-b2a1-ac2c69d8ba21,Benzina,,Nuovo,Fiat,New Panda,5,,,4,,Arancione,,,,,"Stoffa, Arancione",,,,0,,,
City car,4ff4eeca-417d-44e8-ae3a-0a3100a85147,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1200,5,3,Rosso,,,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",WINE RED,"Stoffa, Grigio",Base,,60 mese,,,,
City car,0ba18b88-18f9-44b6-9794-91b2b07c53f3,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1200,5,3,Arancione,,,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",SUNRISE ORANGE,"Stoffa, Grigio",Base,,60 mese,,,,
City car,622ec85a-8916-4022-ae1f-8c8429226fe9,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1200,5,3,Grigio,,,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
4,6 l/100 km (extraurbano)",TITANIUM GREY (M),"Stoffa, Grigio",Base,,60 mese,,,,
City car,129a0386-203c-429a-a490-cbc43011cef3,Benzina,Manuale,Nuovo,Mahindra,KUV100,5,anteriore,1200,5,3,Rosso,,Euro 6,"6,5 l/100 km (comb.)",ROSSO,"Stoffa, Grigio",Base,,36 mese,,,,
City car,29b83972-5616-4dbe-a648-55a836ec57cd,Benzina,Manuale,Nuovo,SsangYong,Tivoli,5,anteriore,1200,5,3,Bianco,6,Euro 6d-TEMP,,Bianco,"Stoffa, Nero",Base,,5 mese,,,,
City car,216c0911-f64a-4a54-a364-b169855f7167,Benzina,Manuale,Nuovo,Haval,H2,5,anteriore,1497,5,4,Bianco,5,Euro 6d-TEMP,"9,8 l/100 km (comb.)
12,3 l/100 km (urbano)
8,4 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1605,36 mese,,,,
City car,b1c6754b-3ffe-4807-8441-43f83bfbf461,Benzina,Manuale,Nuovo,Lancia,Ypsilon,5,anteriore,1242,5,4,Oro,5,Euro 6d-TEMP,"5,3 l/100 km (comb.)
6,7 l/100 km (urbano)
4,5 l/100 km (extraurbano)",,"Stoffa, Altro",Metallizzato,,24 mese,,,,
City car,126e07d5-2003-4c53-abf6-50c2dc8248f2,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Rosso,5,,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Rosso,,Base,900,24 mese,,,2020,
City car,c20aaac8-b464-4c96-9e58-e3eaec6d9bf7,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Bianco,,Base,900,24 mese,,,2020,
City car,fcc1cb84-da56-455d-931b-dde0a03566ea,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Nero,5,,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Nero,,Metallizzato,900,24 mese,,,2020,
City car,05ee4292-7f09-40cc-b123-e610b212d1ac,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco Gelato [268],,Base,,,,,,
City car,9e26af53-691f-42b5-ab84-2ccca7bf3a01,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Bianco,5,Euro 6,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,960,,,,,
City car,de0bfaea-df58-4ef8-9bfc-9552f42982e8,Benzina,Semiautomatico,Nuovo,Renault,Twingo,5,anteriore,898,4,3,Bianco,6,Euro 6d-TEMP,"5 l/100 km (comb.)
6,6 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Ghiaccio,"Pelle parziale, Nero",,1074,,0,,,
City car,b1ba7b37-bd7a-41fc-b6c1-af1539afb732,Benzina,Manuale,Nuovo,Haval,H2,5,anteriore,1497,5,4,Bianco,5,Euro 6d-TEMP,"9,8 l/100 km (comb.)
12,3 l/100 km (urbano)
8,4 l/100 km (extraurbano)",Bianco,"Stoffa, Nero",Base,1605,36 mese,,,,
City car,6f1d5bfb-0659-4948-9d96-9c3b2ff96013,Benzina,Manuale,Nuovo,Piaggio,Porter,,posteriore,1308,,4,Bianco,,,,Bianco,"Stoffa, Grigio",Base,,,,,,
City car,b69bc8a2-c973-430c-b831-61fc470a2d20,Benzina,Manuale,Nuovo,Citroen,C1,5,anteriore,998,4,3,Grigio,5,Euro 6d,"3,9 l/100 km (comb.)",,"Stoffa, Altro",Metallizzato,,24 mese,0,,,
City car,0936dd06-01b4-4d41-a3b1-2d36f4d5c805,Benzina,Manuale,Nuovo,Mahindra,KUV100,5,anteriore,1200,5,3,Nero,,,"6,5 l/100 km (comb.)",VOLCANO BLACK,"Stoffa, Nero",Base,,36 mese,,,,
City car,296d0172-0403-443a-ba0a-7ffa491c107f,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,1000,5,3,Rosso,,,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",WINE RED,"Stoffa, Nero",Base,,60 mese,,,,
City car,35ee706a-d7d9-49bc-b027-1716679eede0,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Rosso,5,Euro 6,"5,3 l/100 km (comb.)
6,6 l/100 km (urbano)
4,5 l/100 km (extraurbano)",Rosso,"Pelle parziale, Grigio",Base,960,24 mese,,,,
City car,189a4286-73e2-4e8c-bc30-17a9d8de401c,Benzina,Manuale,Nuovo,MINI,One,5,anteriore,1500,5,,Blu/Azzurro,6,Euro 6d-TEMP,,,"Stoffa, Nero",,,Sì,,,,Sì
City car,ac930afb-2496-42e2-a69f-233399849143,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",Grigio scuro,"Stoffa, Grigio",Metallizzato,960,24 mese,,Sì,,
City car,cad5c51a-c640-4b3b-bf0c-5085aac66a66,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Blu/Azzurro,5,Euro 6,"5 l/100 km (comb.)
6,3 l/100 km (urbano)
4,2 l/100 km (extraurbano)",Azzurro,"Stoffa, Nero",Metallizzato,960,24 mese,,Sì,,
City car,79841fc7-0c88-4ed9-9a16-e4d34b455412,Benzina,Manuale,Nuovo,Abarth,595,3,anteriore,1368,4,4,Grigio,5,Euro 6,"6,8 l/100 km (comb.)
8,7 l/100 km (urbano)
5,7 l/100 km (extraurbano)",Grigio,"Pelle parziale, Nero",Base,1140,24 mese,,Sì,,
City car,98c09a37-257a-4ae5-8a23-b6f0ed910d66,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Grigio,5,Euro 6,"4,8 l/100 km (comb.)
6,1 l/100 km (urbano)
4 l/100 km (extraurbano)",BLU DIPINTO DI BLU,,Metallizzato,960,,,,,
City car,11df1734-955a-4133-a6b0-58e16b566e74,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Nero,5,Euro 6d-TEMP,"5,2 l/100 km (comb.)
6,5 l/100 km (urbano)
4,4 l/100 km (extraurbano)",Nero,"Stoffa, Grigio",Metallizzato,960,24 mese,,Sì,2020,
City car,559fcbb5-3ea0-4e8f-ad95-b0c0a55be567,Benzina,Manuale,Nuovo,Mahindra,KUV100,5,anteriore,1198,5,3,Rosso,5,Euro 6,"6,3 l/100 km (comb.)
7,6 l/100 km (urbano)
5,5 l/100 km (extraurbano)",Highway Red,"Stoffa, Nero",Metallizzato,1190,36 mese,0,,,
City car,2eed39e1-e29d-434b-8bee-3a5410bea17e,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1199,4,4,Rosso,5,,"3,4 l/100 km (comb.)
4,1 l/100 km (urbano)
3 l/100 km (extraurbano)",Bordeaux,,Metallizzato,980,24 mese,,,2020,
City car,b37b101f-e60b-42b4-aa1c-e6560cbcda0e,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Grigio,5,,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Grigio,,Base,900,24 mese,,,2020,
City car,6a1aa987-7d70-4aab-9f2f-29fdde546832,Benzina,Manuale,Nuovo,Mahindra,KUV100,5,anteriore,1198,5,3,Nero,5,Euro 6,"6,3 l/100 km (comb.)
7,6 l/100 km (urbano)
5,5 l/100 km (extraurbano)",,"Stoffa, Nero",,1190,36 mese,0,,,
City car,5c0ba501-d7a7-4aaf-9241-d250ed2f8b46,Benzina,Manuale,Nuovo,Fiat,New Panda,5,anteriore,1242,4,4,Arancione,5,Euro 6d-TEMP,"5,1 l/100 km (comb.)
6,6 l/100 km (urbano)
4,3 l/100 km (extraurbano)",,"Stoffa, Altro",,865,,0,Sì,,
City car,323f39df-a341-461d-bc9e-222356225de4,Benzina,Manuale,Nuovo,Opel,Corsa,5,anteriore,1199,5,3,Rosso,6,Euro 6d-TEMP,"4,2 l/100 km (comb.)
5,2 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Vari Colori Disponibili,"Pelle parziale, Nero",Metallizzato,1165,24 mese,0,,,
City car,9a7574b2-9f5e-4f89-b406-ccc07c7c091c,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,Blu/Azzurro,5,,"4,9 l/100 km (comb.)
6,2 l/100 km (urbano)
4,1 l/100 km (extraurbano)",Blu,"Pelle parziale, Nero",Metallizzato,960,24 mese,,Sì,,
City car,4cb7701f-0e3f-4b66-a17a-f891b88b8e53,Benzina,Manuale,Nuovo,Abarth,695,3,anteriore,,,4,Verde,5,,,Verde,,,,,,,,
City car,55bb0dfd-fe57-406c-9d5a-972ac3b36d49,Benzina,Manuale,Nuovo,Abarth,595,3,,,,4,Bianco,5,Euro 6,,Bianco,,,1120,,,,,
City car,30cf7a81-b2a1-43ea-aa89-bd2f3976ff62,Benzina,Manuale,Nuovo,Abarth,595,3,anteriore,,4,4,Giallo,5,Euro 6d-TEMP,,,"Stoffa, Nero",,,,0,Sì,,
City car,66db8683-c263-41fe-b26c-dc789b1e5fd1,Benzina,Automatico,Nuovo,Toyota,Aygo,4,anteriore,,4,3,Bianco,5,Euro 6,"23,8 l/100 km (comb.)
20,4 l/100 km (urbano)
26,3 l/100 km (extraurbano)",,"Stoffa, Nero",,,,0,,,
City car,536bce04-c846-44de-bc2f-379aadd27a53,Benzina,Manuale,Nuovo,Fiat,Panda,5,anteriore,1242,5,4,Rosso,5,Euro 6d-TEMP,"4,6 l/100 km (comb.)
7,2 l/100 km (urbano)
4,9 l/100 km (extraurbano)",,"Stoffa, Nero",Metallizzato,1075,,0,,,
City car,f3dee99e-ca72-4c60-8a32-874af3a7d651,Benzina,Manuale,Nuovo,Mahindra,KUV100,5,anteriore,1198,5,3,Nero,5,Euro 6,"6,2 l/100 km (comb.)
7,5 l/100 km (urbano)
5,4 l/100 km (extraurbano)",,Stoffa,,1190,,0,,,
City car,b4806006-68a1-47e8-9915-0de128cdc5ca,Benzina,Manuale,Nuovo,Toyota,Aygo,3,anteriore,998,4,3,Nero,5,Euro 6,"4,1 l/100 km (comb.)
4,9 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Midnight Black Metallizzato,,Metallizzato,930,36 mese,0,,,
City car,9997789f-3ea3-4b76-bb17-519e9d1ac0a7,Benzina,Manuale,Nuovo,Toyota,Supra,2,posteriore,2998,2,6,Nero,,,,Nero,"Pelle totale, Nero",Metallizzato,1506,36 mese,,,,
City car,b6760594-34df-4a89-a2bd-87e669ec1f27,Benzina,Manuale,Nuovo,Citroen,C1,5,anteriore,,4,,Beige,5,Euro 6d,,Nude,Stoffa,,,24 mese,0,Sì,,
City car,4fb07dd2-a97f-4e79-9d6a-efb7337bd2d7,Benzina,Manuale,Nuovo,Citroen,C1,5,anteriore,1000,4,3,Blu/Azzurro,5,Euro 5,"4,9 l/100 km (comb.)
5,6 l/100 km (urbano)
3,8 l/100 km (extraurbano)",BLU CALVI,"Stoffa, Nero",Metallizzato,,24 mese,0,Sì,,
City car,abddcc62-1d6f-716f-e053-e350040a27a2,Benzina,Manuale,Nuovo,Kia,Picanto,5,anteriore,,5,,Blu/Azzurro,5,,,,"Stoffa, Nero",,,84 mese,0,Sì,,
City car,2fed6857-1e63-393b-e053-e350040a6501,Benzina,Manuale,Nuovo,Ford,Fiesta,5,anteriore,,5,,Rosso,5,,,Race Red,"Stoffa, Nero",,,24 mese,0,Sì,,
City car,b9c46757-f682-ea32-e053-e350040a460c,Benzina,Manuale,Nuovo,Ford,Fiesta,5,anteriore,,5,,Rosso,5,,,Race Red,"Stoffa, Nero",,,24 mese,0,Sì,,
City car,7209b152-cbe0-6225-e053-e350040ab1ca,Benzina,Manuale,Nuovo,Kia,Picanto,5,anteriore,,5,,Blu/Azzurro,5,,,,"Stoffa, Nero",,,84 mese,0,Sì,,
City car,01242f40-0a46-4310-8275-a5479a257d49,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,,5,Euro 6,"4 l/100 km (comb.)
6 l/100 km (urbano)
4 l/100 km (extraurbano)",,,,,,,,,
City car,99db1399-bed8-4dc4-98bd-ddccb6017e1d,Benzina,Manuale,Nuovo,Fiat,500,3,anteriore,1242,4,4,,5,Euro 6,"4 l/100 km (comb.)
6 l/100 km (urbano)
4 l/100 km (extraurbano)",,,,,,,,,
City car,85c0fe4e-5772-1858-e053-e250040abed6,Benzina,Manuale,Nuovo,Toyota,Aygo,5,,,,,Nero,,,,,,Metallizzato,,36 mese,0,Sì,,
City car,c6299a3f-6839-5908-e053-e350040af63a,Benzina,Manuale,Nuovo,Mitsubishi,Space Star,5,anteriore,999,5,3,Grigio,5,Euro 6d-TEMP,"4,2 l/100 km (comb.)
5 l/100 km (urbano)
3,6 l/100 km (extraurbano)",Vari colori disponibili,"Stoffa, Nero",Metallizzato,770,60 mese,0,,,
City car,89940a07-993f-8906-e053-2951040ac95d,Benzina,Manuale,Nuovo,Toyota,Yaris,5,,,5,,Blu/Azzurro,,,,Urban Blue,,,,36 mese,0,Sì,,
City car,3357cef1-78ab-f55a-e043-1250030a119d,Benzina,Manuale,Nuovo,Hyundai,i10,5,anteriore,,4,,Rosso,5,,,Tomato Red,"Stoffa, Nero",Metallizzato,,60 mese,0,Sì,,
City car,5841bbe3-0001-6a01-e043-1250030aa467,Benzina,Manuale,Nuovo,Abarth,500,3,,1400,,4,Grigio,6,,,Grigio,,,,,,Sì,,
City car,0f75c2e3-76de-0047-e043-1250030ad990,Benzina,Manuale,Nuovo,Fiat,500,3,,1242,4,4,Argento,5,Euro 6,"4,8 l/100 km (comb.)
5,7 l/100 km (urbano)
4,3 l/100 km (extraurbano)",Vari colori,,Metallizzato,900,24 mese,0,Sì,,
Cabrio,c07146f0-8a86-4880-9831-bf56eece0667,Benzina,Automatico,Nuovo,Audi,A3,2,anteriore,1498,4,4,Nero,7,Euro 6d,"5,6 l/100 km (comb.)
7,1 l/100 km (urbano)
4,8 l/100 km (extraurbano)",Nero,"Pelle parziale, Nero",Metallizzato,1455,24 mese,,Sì,,
Cabrio,68483e42-fe24-4a1c-bfa1-1c60066f7636,Benzina,Automatico,Nuovo,Porsche,911,2,4x4,3745,4,6,Nero,8,Euro 6,"11,3 l/100 km (comb.)
15,9 l/100 km (urbano)
8,6 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1660,,,,,
Cabrio,8a3f7e7e-ecb9-43d3-be9c-aba471aec36c,Benzina,Automatico,Nuovo,Porsche,911,2,4x4,2981,4,6,Nero,8,Euro 6,"9 l/100 km (comb.)
11,1 l/100 km (urbano)
7,8 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1710,,,,,
Cabrio,7e2c4f5e-f8b5-4974-acc0-baa17830b3ab,Benzina,Manuale,Nuovo,BMW,Z4,2,posteriore,3000,,,Bianco,,Euro 6d-TEMP,,,"Pelle totale, Rosso",,,Sì,,,,Sì
Cabrio,4d6b7cbc-d6c9-4537-bb96-36072f4cf3b9,Benzina,Automatico,Nuovo,MINI,Cooper Cabrio,3,anteriore,1998,4,4,Argento,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Vari colori,"Stoffa, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,81efaf4b-09fc-4e23-8184-320aa711a308,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Grigio,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Thunder Grey metallic,"Stoffa, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,7fa3b791-ffff-4468-a534-eac0093a1f9e,Benzina,Automatico,Nuovo,Volkswagen,T-Roc,3,anteriore,1498,4,4,Blu/Azzurro,7,,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Pelle totale, Altro",Metallizzato,,,,,,
Cabrio,96b68a4d-d859-4dad-bd70-d81a74548706,Benzina,Automatico,Nuovo,Volkswagen,T-Roc,3,anteriore,1498,4,4,Rosso,7,,"5,6 l/100 km (comb.)
6,5 l/100 km (urbano)
5 l/100 km (extraurbano)",,"Altro, Altro",Metallizzato,,,,,,
Cabrio,c428e586-3c29-45bd-8045-0f969355d93b,Benzina,Automatico,Nuovo,Porsche,911,2,posteriore,2981,4,6,Nero,8,Euro 6,"9,1 l/100 km (comb.)
11,6 l/100 km (urbano)
7,6 l/100 km (extraurbano)",Nero,"Pelle totale, Nero",Metallizzato,1660,Sì,,,,
Cabrio,159cffd6-eace-43e3-9d9e-5118f1cd7352,Benzina,Automatico,Nuovo,Volkswagen,T-Roc,2,anteriore,,4,4,Grigio,7,Euro 6d,7 l/100 km (comb.),Smoke grey metallizzato,"Stoffa, Nero",Metallizzato,,,0,,,
Cabrio,572ca168-b4c5-4156-92d5-757384673f0a,Benzina,Automatico,Nuovo,Maserati,GranCabrio,2,posteriore,4691,4,8,Argento,6,Euro 6,"14,5 l/100 km (comb.)
22,5 l/100 km (urbano)
9,8 l/100 km (extraurbano)",Vari colori,,Metallizzato,,,,,2020,
Cabrio,b59a77f5-7237-45c5-99c3-172266a10fe0,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Blu/Azzurro,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Deep Laguna Metallizzato,"Pelle totale, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,82b0c383-851e-4805-8c74-bcfff3623040,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Blu/Azzurro,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Deep Laguna Metallizzato,"Pelle totale, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,1fb394cc-9fb4-43c2-86b9-abd1a1010c8d,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Blu/Azzurro,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Deep Laguna Metallizzato,"Pelle totale, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,0ed99290-0cae-4d0d-8364-15dfd8b4572d,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Blu/Azzurro,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Deep Laguna Metallizzato,"Pelle totale, Nero",Metallizzato,1365,24 mese,,,,
Cabrio,6e4f58b9-820e-43ad-8f04-402c1debe3e3,Benzina,Automatico,Nuovo,MINI,Cooper S Cabrio,3,anteriore,1998,4,4,Blu/Azzurro,7,Euro 6,"6,4 l/100 km (comb.)
8,3 l/100 km (urbano)
5,2 l/100 km (extraurbano)",Deep Laguna Metallizzato,"Pelle totale, Nero",Metallizzato,1365,24 mese,,,,
